time_talon,time_logger,temp1,temp2,temp3,force,voltage,current,RPM,bus_voltage
1.5780000000004293,1.5999999999999943,293.9121278953,293.8739967573,293.88573015289995,-0.02731888214474,0.330,0.000,0.0,11.650
1.594000000000051,1.5999999999999943,293.9121278953,293.8739967573,293.88573015289995,-0.02731888214474,0.330,0.000,0.0,11.650
1.6100000000001273,1.5999999999999943,293.9121278953,293.8739967573,293.88573015289995,-0.02731888214474,0.342,0.000,0.0,11.650
1.6260000000002037,1.5999999999999943,293.9121278953,293.8739967573,293.88573015289995,-0.02731888214474,0.342,0.000,0.0,11.650
1.6420000000002801,1.5999999999999943,293.9121278953,293.8739967573,293.88573015289995,-0.02731888214474,0.342,0.000,0.0,11.650
1.6570000000001528,1.6999999999999957,293.8871967812,293.8739967573,293.910661441,0.009925860512619,0.342,0.000,0.0,11.650
1.6730000000002292,1.6999999999999957,293.8871967812,293.8739967573,293.910661441,0.009925860512619,0.342,0.000,0.0,11.650
1.6890000000003056,1.6999999999999957,293.8871967812,293.8739967573,293.910661441,0.009925860512619,0.353,0.000,0.0,11.650
1.705000000000382,1.6999999999999957,293.8871967812,293.8739967573,293.910661441,0.009925860512619,0.353,0.000,0.0,11.650
1.7210000000000036,1.6999999999999957,293.8871967812,293.8739967573,293.910661441,0.009925860512619,0.353,0.000,0.0,11.650
1.736000000000331,1.6999999999999957,293.8871967812,293.8739967573,293.910661441,0.009925860512619,0.353,0.000,0.0,11.650
1.7520000000004075,1.7999999999999972,293.8637294963,293.8739967573,293.8622627036,-0.02731888214474,0.353,0.000,0.0,11.650
1.768000000000029,1.7999999999999972,293.8637294963,293.8739967573,293.8622627036,-0.02731888214474,0.364,0.000,0.0,11.650
1.7840000000001055,1.7999999999999972,293.8637294963,293.8739967573,293.8622627036,-0.02731888214474,0.364,0.000,0.0,11.650
1.800000000000182,1.7999999999999972,293.8637294963,293.8739967573,293.8622627036,-0.02731888214474,0.364,0.000,0.0,11.650
1.8150000000000546,1.7999999999999972,293.8637294963,293.8739967573,293.8622627036,-0.02731888214474,0.364,0.000,0.0,11.650
1.831000000000131,1.7999999999999972,293.8637294963,293.8739967573,293.8622627036,-0.02731888214474,0.376,0.000,0.0,11.650
1.8470000000002074,1.7999999999999972,293.8637294963,293.8739967573,293.8622627036,-0.02731888214474,0.376,0.000,0.0,11.650
1.8630000000002838,1.8999999999999986,293.8637294963,293.8739967573,293.88573015289995,0.010290112274522499,0.376,0.000,0.0,11.650
1.8780000000001564,1.8999999999999986,293.8637294963,293.8739967573,293.88573015289995,0.010290112274522499,0.376,0.000,0.0,11.650
1.8940000000002328,1.8999999999999986,293.8637294963,293.8739967573,293.88573015289995,0.010290112274522499,0.376,0.000,0.0,11.650
1.9100000000003092,1.8999999999999986,293.8637294963,293.8739967573,293.88573015289995,0.010290112274522499,0.387,0.000,0.0,11.650
1.9260000000003856,1.8999999999999986,293.8637294963,293.8739967573,293.88573015289995,0.010290112274522499,0.387,0.000,0.0,11.650
1.9410000000002583,1.8999999999999986,293.8637294963,293.8739967573,293.88573015289995,0.010290112274522499,0.387,0.000,0.0,11.650
1.9570000000003347,2.0,293.9121278953,293.8505279901,293.88573015289995,-0.033260739011260504,0.387,0.000,0.0,11.650
1.973000000000411,2.0,293.9121278953,293.8505279901,293.88573015289995,-0.033260739011260504,0.387,0.000,0.0,11.650
1.9890000000000327,2.0,293.9121278953,293.8505279901,293.88573015289995,-0.033260739011260504,0.399,0.000,0.0,11.650
2.005000000000109,2.0,293.9121278953,293.8505279901,293.88573015289995,-0.033260739011260504,0.399,0.000,0.0,11.650
2.0200000000004366,2.0,293.9121278953,293.8505279901,293.88573015289995,-0.033260739011260504,0.399,0.000,0.0,11.650
2.036000000000058,2.0,293.9121278953,293.8505279901,293.88573015289995,-0.033260739011260504,0.399,0.000,0.0,11.650
2.0520000000001346,2.0999999999999943,293.8871967812,293.8505279901,293.910661441,0.0084460877297695,0.410,0.000,0.0,11.650
2.068000000000211,2.0999999999999943,293.8871967812,293.8505279901,293.910661441,0.0084460877297695,0.410,0.000,0.0,11.650
2.0840000000002874,2.0999999999999943,293.8871967812,293.8505279901,293.910661441,0.0084460877297695,0.410,0.000,0.0,11.650
2.09900000000016,2.0999999999999943,293.8871967812,293.8505279901,293.910661441,0.0084460877297695,0.410,0.000,0.0,11.650
2.1150000000002365,2.0999999999999943,293.8871967812,293.8505279901,293.910661441,0.0084460877297695,0.410,0.000,0.0,11.650
2.131000000000313,2.0999999999999943,293.8871967812,293.8505279901,293.910661441,0.0084460877297695,0.421,0.000,0.0,11.650
2.1470000000003893,2.0999999999999943,293.8871967812,293.8505279901,293.910661441,0.0084460877297695,0.421,0.000,0.0,11.650
2.163000000000011,2.1999999999999957,293.8637294963,293.8505279901,293.8622627036,-0.038861109850887005,0.421,0.000,0.0,11.650
2.1780000000003383,2.1999999999999957,293.8637294963,293.8505279901,293.8622627036,-0.038861109850887005,0.421,0.000,0.0,11.650
2.1940000000004147,2.1999999999999957,293.8637294963,293.8505279901,293.8622627036,-0.038861109850887005,0.421,0.000,0.0,11.650
2.2100000000000364,2.1999999999999957,293.8637294963,293.8505279901,293.8622627036,-0.038861109850887005,0.433,0.000,0.0,11.650
2.2260000000001128,2.1999999999999957,293.8637294963,293.8505279901,293.8622627036,-0.038861109850887005,0.433,0.000,0.0,11.650
2.242000000000189,2.1999999999999957,293.8637294963,293.8505279901,293.8622627036,-0.038861109850887005,0.433,0.000,0.0,11.650
2.257000000000062,2.299999999999997,293.8871967812,293.8739967573,293.88573015289995,0.006943549211797501,0.433,0.000,0.0,11.650
2.2730000000001382,2.299999999999997,293.8871967812,293.8739967573,293.88573015289995,0.006943549211797501,0.433,0.000,0.0,11.650
2.2890000000002146,2.299999999999997,293.8871967812,293.8739967573,293.88573015289995,0.006943549211797501,0.444,0.000,0.0,11.650
2.305000000000291,2.299999999999997,293.8871967812,293.8739967573,293.88573015289995,0.006943549211797501,0.444,0.000,0.0,11.650
2.3210000000003674,2.299999999999997,293.8871967812,293.8739967573,293.88573015289995,0.006943549211797501,0.444,0.000,0.0,11.650
2.33600000000024,2.299999999999997,293.8871967812,293.8739967573,293.88573015289995,0.006943549211797501,0.444,0.000,0.0,11.650
2.3520000000003165,2.3999999999999986,293.8153198752,293.8739967573,293.910661441,-0.029914175948478998,0.444,0.000,0.0,11.650
2.368000000000393,2.3999999999999986,293.8153198752,293.8739967573,293.910661441,-0.029914175948478998,0.444,0.000,0.0,11.650
2.3840000000000146,2.3999999999999986,293.8153198752,293.8739967573,293.910661441,-0.029914175948478998,0.456,0.000,0.0,11.650
2.399000000000342,2.3999999999999986,293.8153198752,293.8739967573,293.910661441,-0.029914175948478998,0.456,0.000,0.0,11.650
2.4150000000004184,2.3999999999999986,293.8153198752,293.8739967573,293.910661441,-0.029914175948478998,0.456,0.000,-0.586,11.650
2.43100000000004,2.3999999999999986,293.8153198752,293.8739967573,293.910661441,-0.029914175948478998,0.456,0.000,-4.688,11.650
2.4470000000001164,2.3999999999999986,293.8153198752,293.8739967573,293.910661441,-0.029914175948478998,0.467,0.000,-4.688,11.650
2.463000000000193,2.5,293.8637294963,293.8255895261,293.910661441,-0.006078451277199,0.467,0.000,-14.063,11.650
2.4780000000000655,2.5,293.8637294963,293.8255895261,293.910661441,-0.006078451277199,0.467,0.000,-29.297,11.650
2.494000000000142,2.5,293.8637294963,293.8255895261,293.910661441,-0.006078451277199,0.467,0.000,-42.627,11.650
2.5100000000002183,2.5,293.8637294963,293.8255895261,293.910661441,-0.006078451277199,0.476,0.000,-42.627,11.600
2.5260000000002947,2.5,293.8637294963,293.8255895261,293.910661441,-0.006078451277199,0.476,0.000,-16.992,11.600
2.542000000000371,2.5,293.8637294963,293.8255895261,293.910661441,-0.006078451277199,0.476,0.000,14.648,11.600
2.5570000000002437,2.5999999999999943,293.8871967812,293.8505279901,293.88573015289995,0.00284571689008085,0.476,0.000,21.973,11.600
2.57300000000032,2.5999999999999943,293.8871967812,293.8505279901,293.88573015289995,0.00284571689008085,0.488,0.000,21.973,11.600
2.5890000000003965,2.5999999999999943,293.8871967812,293.8505279901,293.88573015289995,0.00284571689008085,0.488,0.000,-17.725,11.600
2.605000000000018,2.5999999999999943,293.8871967812,293.8505279901,293.88573015289995,0.00284571689008085,0.488,0.000,-66.504,11.600
2.6210000000000946,2.5999999999999943,293.8871967812,293.8505279901,293.88573015289995,0.00284571689008085,0.488,0.000,-125.244,11.600
2.636000000000422,2.5999999999999943,293.8871967812,293.8505279901,293.88573015289995,0.00284571689008085,0.488,0.000,-241.406,11.600
2.6520000000000437,2.6999999999999957,293.8871967812,293.8739967573,293.88573015289995,-0.042571924675572,0.499,0.000,-241.406,11.600
2.66800000000012,2.6999999999999957,293.8871967812,293.8739967573,293.88573015289995,-0.042571924675572,0.499,0.000,-377.344,11.600
2.6840000000001965,2.6999999999999957,293.8871967812,293.8739967573,293.88573015289995,-0.042571924675572,0.499,0.000,-454.98,11.600
2.699000000000069,2.6999999999999957,293.8871967812,293.8739967573,293.88573015289995,-0.042571924675572,0.499,0.000,-468.457,11.600
2.7150000000001455,2.6999999999999957,293.8871967812,293.8739967573,293.88573015289995,-0.042571924675572,0.499,0.000,-468.457,11.600
2.731000000000222,2.6999999999999957,293.8871967812,293.8739967573,293.88573015289995,-0.042571924675572,0.510,0.000,-432.861,11.600
2.7470000000002983,2.6999999999999957,293.8871967812,293.8739967573,293.88573015289995,-0.042571924675572,0.510,0.000,-304.834,11.600
2.7630000000003747,2.799999999999997,293.83879261529995,293.8739967573,293.910661441,0.00434825540804155,0.510,0.000,-140.917,11.600
2.7780000000002474,2.799999999999997,293.83879261529995,293.8739967573,293.910661441,0.00434825540804155,0.510,0.000,-140.917,11.600
2.794000000000324,2.799999999999997,293.83879261529995,293.8739967573,293.910661441,0.00434825540804155,0.510,0.000,-2.49,11.600
2.8100000000004,2.799999999999997,293.83879261529995,293.8739967573,293.910661441,0.00434825540804155,0.522,0.000,22.412,11.600
