time_talon,time_logger,temp1,temp2,temp3,force,voltage,current,RPM,bus_voltage
159.411,159.39999999999998,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.42700000000002,159.39999999999998,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.442,159.39999999999998,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.458,159.5,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.47400000000002,159.5,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.489,159.5,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.505,159.5,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.52,159.5,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.536,159.5,295.6712461409,295.5809357486,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.55200000000002,159.6,295.6712461409,295.5561687605,296.79534059879995,-0.054182449587086505,1.001,0.625,0.0,12.800
159.567,159.6,295.6712461409,295.5561687605,296.79534059879995,-0.054182449587086505,1.001,0.625,0.0,12.800
159.583,159.6,295.6712461409,295.5561687605,296.79534059879995,-0.054182449587086505,1.001,0.625,0.0,12.800
159.59900000000002,159.6,295.6712461409,295.5561687605,296.79534059879995,-0.054182449587086505,1.001,0.625,0.0,12.800
159.614,159.6,295.6712461409,295.5561687605,296.79534059879995,-0.054182449587086505,1.001,0.625,0.0,12.800
159.63,159.6,295.6712461409,295.5561687605,296.79534059879995,-0.054182449587086505,1.001,0.625,0.0,12.800
159.64600000000002,159.6,295.6712461409,295.5561687605,296.79534059879995,-0.054182449587086505,1.001,0.625,0.0,12.800
159.661,159.7,295.6712461409,295.5561687605,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.67700000000002,159.7,295.6712461409,295.5561687605,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.693,159.7,295.6712461409,295.5561687605,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.708,159.7,295.6712461409,295.5561687605,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.72400000000002,159.7,295.6712461409,295.5561687605,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.74,159.7,295.6712461409,295.5561687605,296.79534059879995,-0.0537954320900605,1.001,0.625,0.0,12.800
159.755,159.79999999999998,295.69600427089995,295.5809357486,296.77210371089996,-0.054182449587086505,1.001,0.625,0.0,12.800
159.77100000000002,159.79999999999998,295.69600427089995,295.5809357486,296.77210371089996,-0.054182449587086505,1.001,0.625,0.0,12.800
159.787,159.79999999999998,295.69600427089995,295.5809357486,296.77210371089996,-0.054182449587086505,1.001,0.625,0.0,12.800
159.803,159.79999999999998,295.69600427089995,295.5809357486,296.77210371089996,-0.054182449587086505,1.001,0.625,0.0,12.800
159.818,159.79999999999998,295.69600427089995,295.5809357486,296.77210371089996,-0.054182449587086505,1.001,0.625,0.0,12.800
159.834,159.79999999999998,295.69600427089995,295.5809357486,296.77210371089996,-0.054182449587086505,1.001,0.625,0.0,12.800
159.85,159.89999999999998,295.6712461409,295.5561687605,296.8200286059,-0.054182449587086505,1.001,0.625,0.0,12.800
159.865,159.89999999999998,295.6712461409,295.5561687605,296.8200286059,-0.054182449587086505,1.001,0.625,0.0,12.800
159.881,159.89999999999998,295.6712461409,295.5561687605,296.8200286059,-0.054182449587086505,1.001,0.625,0.0,12.800
159.89700000000002,159.89999999999998,295.6712461409,295.5561687605,296.8200286059,-0.054182449587086505,1.001,0.625,0.0,12.800
159.912,159.89999999999998,295.6712461409,295.5561687605,296.8200286059,-0.054182449587086505,1.001,0.625,0.0,12.800
