12.211,0.000,0.000,0.000,0.000,13.400,24.839
12.229,0.000,0.000,0.000,0.000,13.400,24.839
12.244,0.000,0.000,0.000,0.000,13.400,24.839
12.259,0.000,0.000,0.000,0.000,13.400,24.839
12.274,0.000,0.000,0.000,0.000,13.400,24.839
12.289,0.000,0.000,0.000,0.000,13.400,24.839
12.305,0.000,0.000,0.000,0.000,13.400,24.839
12.320,0.000,0.000,0.000,0.000,13.400,24.839
12.335,0.000,0.000,0.000,0.000,13.400,24.839
12.349,0.000,0.000,0.000,0.000,13.400,24.839
12.365,0.000,0.000,0.000,0.000,13.400,24.839
12.380,0.000,0.000,0.000,0.000,13.400,24.839
12.395,0.000,0.000,0.000,0.000,13.400,24.839
12.410,0.000,0.000,0.000,0.000,13.400,24.839
12.426,0.000,0.000,0.000,0.000,13.400,24.839
12.441,0.000,0.000,0.000,0.000,13.400,24.839
12.456,0.000,0.000,0.000,0.000,13.400,24.839
12.472,0.000,0.000,0.000,0.000,13.400,24.839
12.488,0.000,0.000,0.000,0.000,13.400,24.839
12.503,0.000,0.000,0.000,0.000,13.400,24.839
12.518,0.000,0.000,0.000,0.000,13.400,24.839
12.534,0.000,0.000,0.000,0.000,13.400,24.839
12.548,0.000,0.000,0.000,0.000,13.400,24.839
12.564,0.000,0.000,0.000,0.000,13.400,24.839
12.580,0.000,0.000,0.000,0.000,13.400,24.839
12.596,0.000,0.000,0.000,0.000,13.400,24.839
12.612,0.000,0.000,0.000,0.000,13.400,24.839
12.627,0.000,0.000,0.000,0.000,13.400,24.839
12.643,0.000,0.000,0.000,0.000,13.400,24.839
12.658,0.000,0.000,0.000,0.000,13.400,24.839
12.673,0.000,0.000,0.000,0.000,13.400,24.839
12.688,0.000,0.000,0.000,0.000,13.400,24.839
12.704,0.000,0.000,0.000,0.000,13.400,24.839
12.720,0.000,0.000,0.000,0.000,13.400,24.839
12.736,0.000,0.000,0.000,0.000,13.400,24.839
12.750,0.000,0.000,0.000,0.000,13.400,24.839
12.766,0.000,0.000,0.000,0.000,13.400,24.839
12.782,0.000,0.000,0.000,0.000,13.400,24.839
12.797,0.000,0.000,0.000,0.000,13.400,24.839
12.813,0.000,0.000,0.000,0.000,13.400,24.839
12.829,0.000,0.000,0.000,0.000,13.400,24.839
12.843,0.000,0.000,0.000,0.000,13.400,24.839
12.859,0.000,0.000,0.000,0.000,13.400,24.839
12.875,0.000,0.000,0.000,0.000,13.400,24.839
12.891,0.000,0.000,0.000,0.000,13.400,24.839
12.906,0.000,0.000,0.000,0.000,13.400,24.839
12.921,0.000,0.000,0.000,0.000,13.400,24.839
12.935,0.000,0.000,0.000,0.000,13.400,24.839
12.951,0.000,0.000,0.000,0.000,13.400,24.839
12.967,0.000,0.000,0.000,0.000,13.400,24.839
12.983,0.000,0.000,0.000,0.000,13.400,24.839
12.999,0.000,0.000,0.000,0.000,13.400,24.839
13.015,0.000,0.000,0.000,0.000,13.400,24.839
13.030,0.000,0.000,0.000,0.000,13.400,24.839
13.044,0.000,0.000,0.000,0.000,13.400,24.839
13.060,0.000,0.000,0.000,0.000,13.400,24.839
13.075,0.000,0.000,0.000,0.000,13.400,24.839
13.090,0.000,0.000,0.000,0.000,13.400,24.839
13.106,0.000,0.000,0.000,0.000,13.400,24.839
13.122,0.000,0.000,0.000,0.000,13.400,24.839
13.137,0.000,0.000,0.000,0.000,13.400,24.839
13.153,0.000,0.000,0.000,0.000,13.400,24.839
13.169,0.000,0.000,0.000,0.000,13.400,24.839
13.185,0.000,0.000,0.000,0.000,13.400,24.839
13.201,0.000,0.000,0.000,0.000,13.400,24.839
13.217,0.000,0.000,0.000,0.000,13.400,24.839
13.232,0.000,0.000,0.000,0.000,13.400,24.839
13.247,0.000,0.000,0.000,0.000,13.400,24.839
13.262,0.000,0.000,0.000,0.000,13.400,24.839
13.277,0.000,0.000,0.000,0.000,13.400,24.839
13.292,0.000,0.000,0.000,0.000,13.400,24.839
13.308,0.000,0.000,0.000,0.000,13.400,24.839
13.324,0.000,0.000,0.000,0.000,13.400,24.839
13.339,0.000,0.000,0.000,0.000,13.400,24.839
13.355,0.000,0.000,0.000,0.000,13.400,24.839
13.371,0.000,0.000,0.000,0.000,13.400,24.839
13.387,0.000,0.000,0.000,0.000,13.400,24.839
13.402,0.000,0.000,0.000,0.000,13.400,24.839
13.418,0.000,0.000,0.000,0.000,13.400,24.839
13.434,0.000,0.000,0.000,0.000,13.400,24.839
13.449,0.000,0.000,0.000,0.000,13.400,24.839
13.465,0.000,0.000,0.000,0.000,13.400,24.839
13.481,0.000,0.000,0.000,0.000,13.400,24.839
13.496,0.000,0.000,0.000,0.000,13.400,24.839
13.511,0.000,0.000,0.000,0.000,13.400,24.839
13.526,0.000,0.000,0.000,0.000,13.400,24.839
13.542,0.000,0.000,0.000,0.000,13.400,24.839
13.557,0.000,0.000,0.000,0.000,13.400,24.839
13.572,0.000,0.000,0.000,0.000,13.400,24.839
13.587,0.000,0.000,0.000,0.000,13.400,24.839
13.603,0.000,0.000,0.000,0.000,13.400,24.839
13.619,0.000,0.000,0.000,0.000,13.400,24.839
13.634,0.000,0.000,0.000,0.000,13.400,24.839
13.649,0.000,0.000,0.000,0.000,13.400,24.839
13.665,0.000,0.000,0.000,0.000,13.400,24.839
13.681,0.000,0.000,0.000,0.000,13.400,24.839
13.697,0.000,0.000,0.000,0.000,13.400,24.839
13.712,0.000,0.000,0.000,0.000,13.400,24.839
13.728,0.000,0.000,0.000,0.000,13.400,24.839
13.743,0.000,0.000,0.000,0.000,13.400,24.839
13.758,0.000,0.000,0.000,0.000,13.400,24.839
13.774,0.000,0.000,0.000,0.000,13.400,24.839
13.789,0.000,0.000,0.000,0.000,13.400,24.839
13.804,0.000,0.000,0.000,0.000,13.400,24.839
13.819,0.000,0.000,0.000,0.000,13.400,24.839
13.835,0.000,0.000,0.000,0.000,13.400,24.839
13.849,0.000,0.000,0.000,0.000,13.400,24.839
13.865,0.000,0.000,0.000,0.000,13.400,24.839
13.880,0.000,0.000,0.000,0.000,13.400,24.839
13.896,0.000,0.000,0.000,0.000,13.400,24.839
13.912,0.000,0.000,0.000,0.000,13.400,24.839
13.928,0.000,0.000,0.000,0.000,13.400,24.839
13.942,0.000,0.000,0.000,0.000,13.400,24.839
13.958,0.000,0.000,0.000,0.000,13.400,24.839
13.974,0.000,0.000,0.000,0.000,13.400,24.839
13.989,0.000,0.000,0.000,0.000,13.400,24.839
14.005,0.000,0.000,0.000,0.000,13.400,24.839
14.020,0.000,0.000,0.000,0.000,13.400,24.839
14.035,0.000,0.000,0.000,0.000,13.400,24.839
14.050,0.000,0.000,0.000,0.000,13.400,24.839
14.066,0.000,0.000,0.000,0.000,13.400,24.839
14.081,0.000,0.000,0.000,0.000,13.400,24.839
14.096,0.000,0.000,0.000,0.000,13.400,24.839
14.111,0.000,0.000,0.000,0.000,13.400,24.839
14.127,0.000,0.000,0.000,0.000,13.400,24.839
14.143,0.000,0.000,0.000,0.000,13.400,24.839
14.157,0.000,0.000,0.000,0.000,13.400,24.839
14.173,0.000,0.000,0.000,0.000,13.400,24.839
14.189,0.000,0.000,0.000,0.000,13.400,24.839
14.204,0.000,0.000,0.000,0.000,13.400,24.839
14.220,0.000,0.000,0.000,0.000,13.400,24.839
14.236,0.000,0.000,0.000,0.000,13.400,24.839
14.251,0.000,0.000,0.000,0.000,13.400,24.839
14.266,0.000,0.000,0.000,0.000,13.400,24.839
14.281,0.000,0.000,0.000,0.000,13.400,24.839
14.297,0.000,0.000,0.000,0.000,13.400,24.839
14.313,0.000,0.000,0.000,0.000,13.400,24.839
14.329,0.000,0.000,0.000,0.000,13.400,24.839
14.345,0.000,0.000,0.000,0.000,13.400,24.839
14.361,0.000,0.000,0.000,0.000,13.400,24.839
14.376,0.000,0.000,0.000,0.000,13.400,24.839
14.390,0.000,0.000,0.000,0.000,13.400,24.839
14.406,0.000,0.000,0.000,0.000,13.400,24.839
14.422,0.000,0.000,0.000,0.000,13.400,24.839
14.437,0.000,0.000,0.000,0.000,13.400,24.839
14.453,0.000,0.000,0.000,0.000,13.400,25.484
14.468,0.000,0.000,0.000,0.000,13.400,25.484
14.484,0.000,0.000,0.000,0.000,13.400,25.484
14.499,0.000,0.000,0.000,0.000,13.400,25.484
14.514,0.000,0.000,0.000,0.000,13.400,25.484
14.530,0.000,0.000,0.000,0.000,13.400,25.484
14.545,0.000,0.000,0.000,0.000,13.400,25.484
14.561,0.000,0.000,0.000,0.000,13.400,25.484
14.576,0.000,0.000,0.000,0.000,13.400,25.484
14.590,0.000,0.000,0.000,0.000,13.400,25.484
14.606,0.000,0.000,0.000,0.000,13.400,25.484
14.621,0.000,0.000,0.000,0.000,13.400,25.484
14.637,0.000,0.000,0.000,0.000,13.400,25.484
14.653,0.000,0.000,0.000,0.000,13.400,25.484
14.668,0.000,0.000,0.000,0.000,13.400,25.484
14.684,0.000,0.000,0.000,0.000,13.400,25.484
14.699,0.000,0.000,0.000,0.000,13.400,24.839
14.714,0.000,0.000,0.000,0.000,13.400,24.839
14.729,0.000,0.000,0.000,0.000,13.400,24.839
14.745,0.000,0.000,0.000,0.000,13.400,24.839
14.761,0.000,0.000,0.000,0.000,13.400,24.839
14.776,0.000,0.000,0.000,0.000,13.400,24.839
14.790,0.000,0.000,0.000,0.000,13.400,24.839
14.805,0.000,0.000,0.000,0.000,13.400,24.839
14.821,0.000,0.000,0.000,0.000,13.400,25.484
14.836,0.000,0.000,0.000,0.000,13.400,25.484
14.852,0.000,0.000,0.000,0.000,13.400,25.484
14.867,0.000,0.000,0.000,0.000,13.400,25.484
14.883,0.000,0.000,0.000,0.000,13.400,25.484
14.897,0.000,0.000,0.000,0.000,13.400,25.484
14.912,0.000,0.000,0.000,0.000,13.400,25.484
14.928,0.000,0.000,0.000,0.000,13.400,25.484
14.944,0.000,0.000,0.000,0.000,13.400,25.484
14.959,0.000,0.000,0.000,0.000,13.400,25.484
14.974,0.000,0.000,0.000,0.000,13.400,25.484
14.989,0.000,0.000,0.000,0.000,13.400,25.484
15.004,0.000,0.000,0.000,0.000,13.400,25.484
15.020,0.000,0.000,0.000,0.000,13.400,25.484
15.036,0.000,0.000,0.000,0.000,13.400,25.484
15.052,0.000,0.000,0.000,0.000,13.400,25.484
15.068,0.000,0.000,0.000,0.000,13.400,25.484
15.082,0.000,0.000,0.000,0.000,13.400,25.484
15.098,0.000,0.000,0.000,0.000,13.400,25.484
15.113,0.000,0.000,0.000,0.000,13.400,25.484
15.129,0.000,0.000,0.000,0.000,13.400,25.484
15.145,0.000,0.000,0.000,0.000,13.400,25.484
15.161,0.000,0.000,0.000,0.000,13.400,25.484
15.177,0.000,0.000,0.000,0.000,13.400,25.484
15.192,0.000,0.000,0.000,0.000,13.400,25.484
15.208,0.000,0.000,0.000,0.000,13.400,25.484
15.224,0.000,0.000,0.000,0.000,13.400,25.484
15.239,0.000,0.000,0.000,0.000,13.400,25.484
15.255,0.000,0.000,0.000,0.000,13.400,25.484
15.271,0.000,0.000,0.000,0.000,13.400,25.484
15.286,0.000,0.000,0.000,0.000,13.400,25.484
15.302,0.000,0.000,0.000,0.000,13.400,25.484
