"waste_watts","RPM","current","voltage","force","file_address"
42.2135705622, 2336.2341946, 4.93293025872, 2.99504724409, 0.0593003737824, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_1/out_3.csv
88.0378133259, 4203.51899719, 12.630627462, 4.98675689364, 0.115504769222, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_1/out_3.csv
22.7289577785, 1599.52871959, 2.25070382883, 1.99548817568, 0.0210432431967, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_1/out_3.csv
101.136371257, 10800.0, 17.0709364454, 8.97760686164, 0.0711175572794, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_1.csv
23.4904188308, 3200.0, 2.70406584131, 2.99467585819, 0.023394079659, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_1.csv
58.1682118095, 7000.0, 8.44438976378, 5.9873863892, 0.0492040775555, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_1.csv
83.5491009179, 10199.9982775, 13.3639685216, 7.9822529511, 0.0570140898562, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_1.csv
108.043762314, 10800.0, 16.9870568374, 8.98215250422, 0.0628722216431, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_2.csv
27.1885029349, 3200.0, 2.68476123596, 2.9931741573, 0.0111744076071, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_2.csv
69.7900141065, 7000.0, 8.39242551996, 5.985257448, 0.0316891226753, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_2.csv
92.7295754002, 10199.8516623, 13.3670601461, 7.9804811692, 0.0470036544457, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_2.csv
81.9892372676, 9583.52061318, 16.0993102477, 8.98353941441, 0.10673920008, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_4.csv
17.352234995, 3148.97375619, 2.80665822072, 2.99375675676, 0.055395942744, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_4.csv
49.5830155263, 7062.35010755, 8.04004786036, 5.98939358108, 0.0649053287442, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_4.csv
62.2471541786, 9558.12603547, 12.4087134009, 7.98150900901, 0.0854307668338, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_4.csv
94.5320705038, 10800.0, 15.1082205302, 8.98696221094, 0.0771179582835, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_5.csv
22.99515338, 3200.0, 2.80318848758, 2.99386568849, 0.0366810594585, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_5.csv
64.6360302307, 7000.0, 8.1581027668, 5.98804517222, 0.048640966287, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_5.csv
71.8193401264, 10200.2073202, 12.1463036117, 7.9864717833, 0.0702408235741, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_5.csv
79.1109271202, 10800.0, 14.5312147689, 8.98480383315, 0.0843938762248, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_6.csv
18.2879212402, 3200.0, 2.635857304, 2.99405245347, 0.0447535703367, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_6.csv
57.9630550457, 7200.0, 7.85725352113, 5.98948394366, 0.0516807967028, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_6.csv
59.9129466234, 10199.8563054, 11.6672068771, 7.97979143179, 0.0763319827329, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_2/out_6.csv
75.548750001, 2022.64566779, 9.05078563412, 3.99123905724, 0.132109752536, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_4/out_1.csv
42.0024803334, 1357.37846742, 4.62921348315, 2.99394382022, 0.0839549408088, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_4/out_1.csv
89.5544914177, 2329.03174003, 11.048778776, 4.4893778776, 0.144461601984, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_4/out_1.csv
4.7022543612, 463.366792252, 0.499578888265, 0.998454800674, 0.0255721967763, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_4/out_1.csv
79.85145312, 2085.88689927, 9.37162352279, 3.99012886888, 0.123245810975, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_4/out_2.csv
45.3671497391, 1488.66303876, 5.05821629213, 2.9949488764, 0.0852526005004, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_4/out_2.csv
88.4454951301, 2391.28945076, 11.4326814856, 4.49309791784, 0.160612389389, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_4/out_2.csv
5.14956494678, 467.179330709, 0.51863048369, 0.996188976378, 0.0198859976691, /home/ryan/Documents/hero_thermal_testing/data/M2/custom_4/out_2.csv
