"Latest: Time (s)","Latest: Force (N)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)"
0,0.0153114678687,23.720853067,23.436168195,23.9095868654
0.1,0.0024176001898,23.6729329976,23.3635167838,23.8370046973
0.2,0.0024176001898,23.6729329976,23.3635167838,23.8616836958
0.3,0.0024176001898,23.6729329976,23.3635167838,23.8370046973
0.4,0.0024176001898,23.6729329976,23.3635167838,23.8616836958
0.5,-0.00443226701464,23.6729329976,23.3635167838,23.8616836958
0.6,0.00886453402927,23.6729329976,23.3635167838,23.8616836958
0.7,0.0024176001898,23.6729329976,23.3635167838,23.8370046973
0.8,0.0024176001898,23.6729329976,23.3635167838,23.8370046973
0.9,-0.00443226701464,23.6729329976,23.3635167838,23.8370046973
1,-0.0108792008541,23.6729329976,23.3635167838,23.8616836958
1.1,-0.0108792008541,23.6729329976,23.3882195902,23.8616836958
1.2,0.0024176001898,23.6729329976,23.3635167838,23.8616836958
1.3,0.00886453402927,23.6729329976,23.3882195902,23.8370046973
1.4,-0.00443226701464,23.6729329976,23.3635167838,23.8616836958
1.5,-0.0108792008541,23.6729329976,23.3882195902,23.8616836958
1.6,-0.0108792008541,23.6729329976,23.3635167838,23.8370046973
1.7,-0.0108792008541,23.6729329976,23.3882195902,23.8370046973
1.8,-0.00443226701464,23.6729329976,23.3635167838,23.8616836958
1.9,-0.0108792008541,23.6729329976,23.3882195902,23.8370046973
2,0.0024176001898,23.6729329976,23.3882195902,23.8370046973
2.1,0.0024176001898,23.6729329976,23.3882195902,23.8370046973
2.2,0.0024176001898,23.6729329976,23.3882195902,23.8370046973
2.3,0.0024176001898,23.6729329976,23.3882195902,23.8370046973
2.4,-0.0108792008541,23.6729329976,23.3635167838,23.8616836958
2.5,-0.0108792008541,23.6729329976,23.3882195902,23.8370046973
2.6,0.0024176001898,23.6729329976,23.3635167838,23.8370046973
2.7,-0.0177290680585,23.6729329976,23.3882195902,23.8616836958
2.8,0.00886453402927,23.6729329976,23.3882195902,23.8370046973
2.9,-0.0108792008541,23.6729329976,23.3882195902,23.8370046973
3,-0.00443226701464,23.6729329976,23.3882195902,23.8370046973
3.1,-0.00443226701464,23.6729329976,23.3882195902,23.8616836958
3.2,-0.00443226701464,23.6729329976,23.3882195902,23.8370046973
3.3,-0.0177290680585,23.6729329976,23.3882195902,23.8370046973
3.4,0.0024176001898,23.6729329976,23.3882195902,23.8616836958
3.5,0.0024176001898,23.6729329976,23.3882195902,23.8616836958
3.6,-0.0108792008541,23.6729329976,23.3882195902,23.8370046973
3.7,-0.00443226701464,23.6729329976,23.3882195902,23.8616836958
3.8,-0.00443226701464,23.6729329976,23.3882195902,23.8370046973
3.9,-0.0108792008541,23.6729329976,23.3882195902,23.8616836958
4,-0.00443226701464,23.6729329976,23.3882195902,23.8616836958
4.1,-0.00443226701464,23.6729329976,23.3882195902,23.8616836958
4.2,-0.0108792008541,23.6729329976,23.3882195902,23.8370046973
4.3,0.0024176001898,23.6729329976,23.3882195902,23.8616836958
4.4,0.0024176001898,23.6729329976,23.4114680375,23.8616836958
4.5,-0.0108792008541,23.6729329976,23.3882195902,23.8370046973
4.6,0.0024176001898,23.6729329976,23.4114680375,23.8616836958
4.7,-0.00443226701464,23.6729329976,23.3882195902,23.8616836958
4.8,-0.0177290680585,23.6729329976,23.3882195902,23.8616836958
4.9,-0.0108792008541,23.6729329976,23.3882195902,23.8616836958
5,-0.00443226701464,23.6729329976,23.4114680375,23.8616836958
5.1,-0.0108792008541,23.6729329976,23.4114680375,23.8616836958
5.2,-0.0108792008541,23.6729329976,23.4114680375,23.8616836958
5.3,-0.0177290680585,23.6729329976,23.4114680375,23.8616836958
5.4,0.0024176001898,23.6729329976,23.4114680375,23.8616836958
5.5,0.0024176001898,23.6729329976,23.436168195,23.8616836958
5.6,-0.0108792008541,23.6729329976,23.436168195,23.8616836958
5.7,-0.00443226701464,23.6729329976,23.436168195,23.8616836958
5.8,0.0024176001898,23.6729329976,23.4114680375,23.8616836958
5.9,-0.0108792008541,23.6729329976,23.4114680375,23.8616836958
6,-0.0177290680585,23.6729329976,23.436168195,23.8849099853
6.1,-0.00443226701464,23.6729329976,23.436168195,23.8616836958
6.2,-0.00443226701464,23.6729329976,23.436168195,23.8849099853
6.3,-0.0108792008541,23.6729329976,23.436168195,23.8616836958
6.4,-0.00443226701464,23.6729329976,23.436168195,23.8849099853
6.5,-0.0177290680585,23.6729329976,23.436168195,23.8616836958
6.6,-0.00443226701464,23.6729329976,23.4114680375,23.8849099853
6.7,-0.0108792008541,23.6729329976,23.436168195,23.8849099853
6.8,-0.00443226701464,23.6729329976,23.436168195,23.8849099853
6.9,-0.00443226701464,23.696167532,23.436168195,23.8849099853
7,-0.0108792008541,23.696167532,23.436168195,23.8849099853
7.1,-0.0108792008541,23.696167532,23.436168195,23.8849099853
7.2,-0.00443226701464,23.696167532,23.436168195,23.9095868654
7.3,0.0024176001898,23.696167532,23.4594141746,23.8849099853
7.4,-0.0108792008541,23.696167532,23.436168195,23.9095868654
7.5,0.0024176001898,23.6729329976,23.4594141746,23.9095868654
7.6,0.0024176001898,23.696167532,23.4594141746,23.9095868654
7.7,-0.0108792008541,23.696167532,23.4594141746,23.9095868654
7.8,-0.0108792008541,23.696167532,23.4594141746,23.9095868654
7.9,0.00886453402927,23.720853067,23.4594141746,23.9095868654
8,-0.00443226701464,23.696167532,23.4594141746,23.9095868654
8.1,-0.00443226701464,23.696167532,23.4594141746,23.9095868654
8.2,-0.0108792008541,23.696167532,23.4594141746,23.9095868654
8.3,0.0024176001898,23.696167532,23.4594141746,23.9095868654
8.4,-0.0108792008541,23.696167532,23.4594141746,23.9095868654
8.5,-0.00443226701464,23.720853067,23.4594141746,23.9095868654
8.6,-0.00443226701464,23.696167532,23.4594141746,23.9328111862
8.7,-0.0108792008541,23.720853067,23.4594141746,23.9095868654
8.8,-0.00443226701464,23.696167532,23.4594141746,23.9328111862
8.9,-0.0108792008541,23.696167532,23.4594141746,23.9095868654
9,-0.0108792008541,23.696167532,23.4594141746,23.9328111862
9.1,-0.0108792008541,23.720853067,23.4594141746,23.9328111862
9.2,0.0024176001898,23.696167532,23.4594141746,23.9328111862
9.3,-0.00443226701464,23.720853067,23.4594141746,23.9328111862
9.4,-0.0108792008541,23.720853067,23.4594141746,23.9328111862
9.5,-0.00443226701464,23.720853067,23.4594141746,23.9574860013
9.6,0.0024176001898,23.720853067,23.4826589761,23.9328111862
9.7,-0.0108792008541,23.720853067,23.4594141746,23.9328111862
9.8,0.00886453402927,23.696167532,23.4594141746,23.9574860013
9.9,-0.00443226701464,23.720853067,23.4594141746,23.9574860013
10,-0.0108792008541,23.720853067,23.4594141746,23.9574860013
10.1,-0.00443226701464,23.696167532,23.4594141746,23.9574860013
10.2,-0.00443226701464,23.720853067,23.4594141746,23.9574860013
10.3,0.0024176001898,23.720853067,23.4594141746,23.9574860013
10.4,-0.0108792008541,23.720853067,23.4594141746,23.9574860013
10.5,-0.00443226701464,23.720853067,23.4594141746,23.9574860013
10.6,-0.0108792008541,23.720853067,23.4594141746,23.9574860013
10.7,-0.0108792008541,23.720853067,23.4594141746,23.9574860013
10.8,-0.00443226701464,23.720853067,23.4594141746,23.9574860013
10.9,-0.0108792008541,23.720853067,23.4594141746,23.9574860013
11,-0.0108792008541,23.720853067,23.4594141746,23.9574860013
11.1,-0.00443226701464,23.720853067,23.4594141746,23.9574860013
11.2,0.0024176001898,23.720853067,23.4594141746,23.9574860013
11.3,-0.0108792008541,23.720853067,23.4594141746,23.9574860013
11.4,-0.0108792008541,23.720853067,23.4594141746,23.9807084036
11.5,0.0024176001898,23.720853067,23.4826589761,23.9807084036
11.6,-0.0108792008541,23.720853067,23.4594141746,23.9807084036
11.7,0.0024176001898,23.720853067,23.4594141746,23.9807084036
11.8,-0.00443226701464,23.720853067,23.4594141746,23.9807084036
11.9,-0.0177290680585,23.720853067,23.4594141746,23.9807084036
12,-0.00443226701464,23.720853067,23.4594141746,23.9807084036
12.1,-0.0108792008541,23.720853067,23.4594141746,23.9807084036
12.2,-0.0177290680585,23.7440854344,23.4594141746,23.9807084036
12.3,-0.0108792008541,23.720853067,23.4594141746,23.9807084036
12.4,-0.00443226701464,23.720853067,23.4594141746,23.9807084036
12.5,-0.0108792008541,23.7440854344,23.4594141746,23.9807084036
12.6,-0.0108792008541,23.7440854344,23.4594141746,23.9807084036
12.7,0.0024176001898,23.720853067,23.4594141746,23.9807084036
12.8,-0.0108792008541,23.7440854344,23.4594141746,23.9807084036
12.9,-0.0108792008541,23.720853067,23.4594141746,23.9807084036
13,-0.0108792008541,23.7440854344,23.4594141746,23.9807084036
13.1,-0.0108792008541,23.7440854344,23.4594141746,23.9807084036
13.2,-0.00443226701464,23.720853067,23.4594141746,23.9807084036
13.3,-0.0108792008541,23.7440854344,23.4594141746,23.9807084036
13.4,-0.00443226701464,23.7440854344,23.4594141746,23.9807084036
13.5,-0.00443226701464,23.7440854344,23.4594141746,24.005381207
13.6,-0.0108792008541,23.7440854344,23.4594141746,23.9807084036
13.7,-0.00443226701464,23.7440854344,23.436168195,24.005381207
13.8,-0.0108792008541,23.7440854344,23.436168195,24.005381207
13.9,-0.0108792008541,23.7440854344,23.4594141746,24.005381207
14,0.0024176001898,23.7440854344,23.4594141746,24.005381207
14.1,-0.00443226701464,23.7687686937,23.436168195,24.005381207
14.2,-0.0108792008541,23.7440854344,23.4594141746,24.005381207
14.3,-0.0108792008541,23.7687686937,23.4594141746,24.005381207
14.4,-0.0108792008541,23.7440854344,23.436168195,23.9807084036
14.5,-0.0177290680585,23.7440854344,23.436168195,24.028601741
14.6,-0.0108792008541,23.7687686937,23.436168195,24.005381207
14.7,-0.0108792008541,23.7687686937,23.436168195,24.028601741
14.8,-0.0108792008541,23.7687686937,23.4594141746,24.028601741
14.9,-0.0177290680585,23.7687686937,23.436168195,24.005381207
15,-0.0177290680585,23.7687686937,23.436168195,24.028601741
15.1,-0.0108792008541,23.7687686937,23.4594141746,24.028601741
15.2,-0.00443226701464,23.7687686937,23.436168195,24.028601741
15.3,-0.0108792008541,23.7687686937,23.436168195,24.028601741
15.4,0.00886453402927,23.7687686937,23.436168195,24.028601741
15.5,-0.00443226701464,23.7687686937,23.436168195,24.028601741
15.6,-0.0108792008541,23.7919989445,23.4594141746,24.028601741
15.7,-0.00443226701464,23.7687686937,23.436168195,24.028601741
15.8,-0.0108792008541,23.7687686937,23.4594141746,24.053272586
15.9,-0.0108792008541,23.7687686937,23.4594141746,24.028601741
16,-0.0108792008541,23.7687686937,23.436168195,24.028601741
16.1,-0.0108792008541,23.7687686937,23.4594141746,24.053272586
16.2,-0.0108792008541,23.7919989445,23.4594141746,24.028601741
16.3,0.0024176001898,23.7919989445,23.4594141746,24.053272586
16.4,-0.0177290680585,23.7919989445,23.4594141746,24.028601741
16.5,0.0024176001898,23.7919989445,23.4594141746,24.028601741
16.6,-0.00443226701464,23.7919989445,23.4594141746,24.028601741
16.7,0.0024176001898,23.7919989445,23.4594141746,24.053272586
16.8,-0.0108792008541,23.7919989445,23.4594141746,24.053272586
16.9,-0.0108792008541,23.7919989445,23.4594141746,24.053272586
17,-0.0108792008541,23.7919989445,23.4594141746,24.028601741
17.1,0.0024176001898,23.7919989445,23.4594141746,24.053272586
17.2,0.00886453402927,23.7919989445,23.4594141746,24.053272586
17.3,-0.0108792008541,23.8166799817,23.4594141746,24.028601741
17.4,-0.0108792008541,23.8166799817,23.4594141746,24.053272586
17.5,-0.0177290680585,23.8166799817,23.4594141746,24.053272586
17.6,-0.0177290680585,23.7919989445,23.4594141746,24.028601741
17.7,-0.0108792008541,23.7919989445,23.4594141746,24.053272586
17.8,-0.00443226701464,23.8166799817,23.4826589761,24.053272586
17.9,-0.0108792008541,23.8166799817,23.4826589761,24.053272586
18,-0.0108792008541,23.8166799817,23.5073553001,24.053272586
18.1,-0.0108792008541,23.8166799817,23.4826589761,24.028601741
18.2,-0.00443226701464,23.8399081663,23.4826589761,24.053272586
18.3,-0.0108792008541,23.8166799817,23.5073553001,24.053272586
18.4,-0.00443226701464,23.8166799817,23.5073553001,24.053272586
18.5,-0.00443226701464,23.8399081663,23.5073553001,24.053272586
18.6,-0.0108792008541,23.8166799817,23.5073553001,24.053272586
18.7,-0.0108792008541,23.8166799817,23.5073553001,24.053272586
18.8,-0.0108792008541,23.8399081663,23.5073553001,24.053272586
18.9,-0.0108792008541,23.8399081663,23.5073553001,24.053272586
19,-0.0108792008541,23.8399081663,23.5073553001,24.053272586
19.1,-0.0108792008541,23.8166799817,23.5305977092,24.0764913019
19.2,-0.0177290680585,23.8399081663,23.5305977092,24.053272586
19.3,-0.0177290680585,23.8399081663,23.5073553001,24.053272586
19.4,0.0024176001898,23.8166799817,23.5305977092,24.0764913019
19.5,-0.00443226701464,23.8399081663,23.5305977092,24.0764913019
19.6,0.00886453402927,23.8399081663,23.5305977092,24.0764913019
19.7,-0.0108792008541,23.8166799817,23.5305977092,24.0764913019
19.8,-0.0108792008541,23.8399081663,23.5305977092,24.0764913019
19.9,-0.00443226701464,23.8166799817,23.5305977092,24.1011602416
20,-0.00443226701464,23.8399081663,23.5305977092,24.1011602416
20.1,-0.0108792008541,23.8399081663,23.5305977092,24.0764913019
20.2,-0.0108792008541,23.8399081663,23.5305977092,24.1011602416
20.3,-0.0177290680585,23.8399081663,23.5552915183,24.1011602416
20.4,-0.0177290680585,23.8399081663,23.5305977092,24.0764913019
20.5,-0.0177290680585,23.8399081663,23.5305977092,24.0764913019
20.6,-0.0177290680585,23.8399081663,23.5305977092,24.1011602416
20.7,-0.0177290680585,23.8399081663,23.5552915183,24.1011602416
20.8,-0.0108792008541,23.8399081663,23.5552915183,24.1011602416
20.9,-0.0108792008541,23.8399081663,23.5552915183,24.1011602416
21,-0.00443226701464,23.8399081663,23.5552915183,24.1011602416
21.1,-0.0108792008541,23.8399081663,23.5552915183,24.1011602416
21.2,-0.0108792008541,23.8399081663,23.5552915183,24.1011602416
21.3,-0.00443226701464,23.8399081663,23.5552915183,24.1011602416
21.4,-0.0108792008541,23.8399081663,23.5552915183,24.1243771894
21.5,-0.0177290680585,23.8399081663,23.5552915183,24.1243771894
21.6,-0.0108792008541,23.8399081663,23.5785315859,24.1243771894
21.7,-0.0108792008541,23.8645870349,23.5552915183,24.1011602416
21.8,-0.0177290680585,23.8399081663,23.5552915183,24.1243771894
21.9,-0.0108792008541,23.8399081663,23.5552915183,24.1243771894
22,-0.0108792008541,23.8399081663,23.5552915183,24.1243771894
22.1,-0.0108792008541,23.8399081663,23.5785315859,24.1243771894
22.2,1.66290599722,23.8399081663,23.5785315859,24.1243771894
