"Latest: Time (s)","Latest: Force (N)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)"
0,0.0048352003796,22.7614684416,22.8618757353,22.806582448
0.1,-0.00201466682483,22.7134375032,22.790574908,22.806582448
0.2,-0.0149085345038,22.7134375032,22.8138583654,22.806582448
0.3,-0.00201466682483,22.7134375032,22.8138583654,22.806582448
0.4,-0.00201466682483,22.7134375032,22.8138583654,22.7832985156
0.5,-0.00201466682483,22.7134375032,22.790574908,22.7832985156
0.6,0.0048352003796,22.7134375032,22.8138583654,22.7832985156
0.7,-0.0084616006643,22.7134375032,22.8138583654,22.806582448
0.8,0.0048352003796,22.7134375032,22.790574908,22.7832985156
0.9,0.0048352003796,22.7134375032,22.8138583654,22.806582448
1,0.0048352003796,22.7134375032,22.8138583654,22.806582448
1.1,-0.00201466682483,22.7134375032,22.8138583654,22.806582448
1.2,0.0048352003796,22.7134375032,22.8138583654,22.806582448
1.3,-0.0149085345038,22.7134375032,22.8138583654,22.7832985156
1.4,-0.00201466682483,22.6901473869,22.8138583654,22.806582448
1.5,0.0112821342191,22.7134375032,22.790574908,22.7832985156
1.6,-0.00201466682483,22.6901473869,22.790574908,22.7832985156
1.7,-0.00201466682483,22.7134375032,22.8138583654,22.806582448
1.8,-0.00201466682483,22.7134375032,22.8138583654,22.806582448
1.9,-0.00201466682483,22.7134375032,22.8138583654,22.7832985156
2,0.0048352003796,22.7134375032,22.8138583654,22.7832985156
2.1,-0.00201466682483,22.7134375032,22.790574908,22.7832985156
2.2,-0.0084616006643,22.7134375032,22.790574908,22.7832985156
2.3,-0.00201466682483,22.7134375032,22.790574908,22.7832985156
2.4,-0.00201466682483,22.7134375032,22.790574908,22.7832985156
2.5,-0.00201466682483,22.7134375032,22.8138583654,22.7832985156
2.6,-0.0084616006643,22.6901473869,22.8138583654,22.7832985156
2.7,-0.00201466682483,22.7134375032,22.8138583654,22.7832985156
2.8,-0.00201466682483,22.6901473869,22.790574908,22.7832985156
2.9,-0.00201466682483,22.7134375032,22.8138583654,22.7832985156
3,0.0048352003796,22.7134375032,22.8138583654,22.7832985156
3.1,-0.00201466682483,22.7134375032,22.8138583654,22.7832985156
3.2,0.0048352003796,22.7134375032,22.790574908,22.7832985156
3.3,0.0048352003796,22.7134375032,22.8138583654,22.7832985156
3.4,-0.00201466682483,22.7134375032,22.8138583654,22.7832985156
3.5,0.0112821342191,22.6901473869,22.790574908,22.7832985156
3.6,-0.0084616006643,22.6901473869,22.790574908,22.7832985156
3.7,-0.00201466682483,22.7134375032,22.790574908,22.7832985156
3.8,-0.00201466682483,22.6901473869,22.790574908,22.7832985156
3.9,-0.00201466682483,22.6901473869,22.790574908,22.7832985156
4,0.0112821342191,22.7134375032,22.790574908,22.7832985156
4.1,-0.00201466682483,22.6901473869,22.790574908,22.7832985156
4.2,-0.00201466682483,22.6901473869,22.790574908,22.7832985156
4.3,-0.0149085345038,22.7134375032,22.790574908,22.7832985156
4.4,-0.0084616006643,22.7134375032,22.790574908,22.7832985156
4.5,0.0048352003796,22.6901473869,22.790574908,22.7832985156
4.6,0.0048352003796,22.6901473869,22.790574908,22.7832985156
4.7,0.0048352003796,22.6901473869,22.790574908,22.7832985156
4.8,0.0048352003796,22.7134375032,22.790574908,22.7832985156
4.9,0.0112821342191,22.6901473869,22.790574908,22.7832985156
5,-0.0084616006643,22.6901473869,22.7658345643,22.7832985156
5.1,-0.00201466682483,22.7134375032,22.790574908,22.7832985156
5.2,0.0048352003796,22.7134375032,22.790574908,22.7832985156
5.3,-0.00201466682483,22.6901473869,22.790574908,22.7832985156
5.4,0.0112821342191,22.6901473869,22.790574908,22.7832985156
5.5,-0.00201466682483,22.6901473869,22.7658345643,22.7832985156
5.6,-0.0084616006643,22.6901473869,22.790574908,22.7832985156
5.7,0.0048352003796,22.7134375032,22.790574908,22.7832985156
5.8,-0.00201466682483,22.7134375032,22.790574908,22.7832985156
5.9,-0.0084616006643,22.7134375032,22.7658345643,22.7832985156
6,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
6.1,-0.00201466682483,22.6901473869,22.7658345643,22.7832985156
6.2,-0.00201466682483,22.6901473869,22.790574908,22.7585576631
6.3,-0.0084616006643,22.7134375032,22.790574908,22.7832985156
6.4,-0.0084616006643,22.7134375032,22.7658345643,22.7832985156
6.5,-0.0084616006643,22.7134375032,22.7658345643,22.7585576631
6.6,0.0048352003796,22.7134375032,22.790574908,22.7832985156
6.7,-0.00201466682483,22.6901473869,22.790574908,22.7832985156
6.8,-0.00201466682483,22.6901473869,22.7658345643,22.7832985156
6.9,-0.0149085345038,22.7134375032,22.7658345643,22.7585576631
7,-0.00201466682483,22.6901473869,22.7658345643,22.7585576631
7.1,-0.00201466682483,22.6901473869,22.7658345643,22.7585576631
7.2,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
7.3,-0.00201466682483,22.6901473869,22.7658345643,22.7832985156
7.4,0.0048352003796,22.6901473869,22.7658345643,22.7585576631
7.5,0.0048352003796,22.7134375032,22.7658345643,22.7585576631
7.6,0.0048352003796,22.6901473869,22.7658345643,22.7832985156
7.7,-0.00201466682483,22.6901473869,22.7658345643,22.7585576631
7.8,-0.00201466682483,22.6901473869,22.7658345643,22.7585576631
7.9,-0.00201466682483,22.7134375032,22.7658345643,22.7832985156
8,-0.00201466682483,22.6901473869,22.7658345643,22.7585576631
8.1,0.0048352003796,22.6901473869,22.7658345643,22.7832985156
8.2,-0.0084616006643,22.6901473869,22.7658345643,22.7585576631
8.3,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
8.4,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
8.5,-0.0084616006643,22.6901473869,22.7658345643,22.7585576631
8.6,-0.0084616006643,22.6901473869,22.7658345643,22.7585576631
8.7,0.0112821342191,22.7134375032,22.7658345643,22.7585576631
8.8,0.0048352003796,22.7134375032,22.7658345643,22.7585576631
8.9,0.0048352003796,22.7134375032,22.7658345643,22.7585576631
9,-0.00201466682483,22.6901473869,22.7658345643,22.7585576631
9.1,-0.0084616006643,22.7134375032,22.7658345643,22.7585576631
9.2,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
9.3,0.0048352003796,22.7134375032,22.7658345643,22.7585576631
9.4,0.0048352003796,22.7134375032,22.7658345643,22.7585576631
9.5,-0.00201466682483,22.7134375032,22.7658345643,22.7352705664
9.6,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
9.7,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
9.8,0.0048352003796,22.7134375032,22.7658345643,22.7585576631
9.9,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
10,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
10.1,-0.0084616006643,22.7381815382,22.7658345643,22.7585576631
10.2,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
10.3,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
10.4,0.0048352003796,22.7134375032,22.7658345643,22.7585576631
10.5,-0.0084616006643,22.7134375032,22.7658345643,22.7352705664
10.6,-0.0084616006643,22.7134375032,22.7658345643,22.7585576631
10.7,-0.00201466682483,22.7134375032,22.7658345643,22.7352705664
10.8,-0.0084616006643,22.7134375032,22.7658345643,22.7585576631
10.9,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
11,-0.00201466682483,22.7134375032,22.7658345643,22.7352705664
11.1,-0.00201466682483,22.7381815382,22.7658345643,22.7585576631
11.2,-0.00201466682483,22.7134375032,22.7658345643,22.7585576631
11.3,-0.0084616006643,22.7134375032,22.7658345643,22.7352705664
11.4,-0.0084616006643,22.7134375032,22.7658345643,22.7585576631
11.5,-0.0149085345038,22.7134375032,22.7658345643,22.7585576631
11.6,-0.0149085345038,22.7134375032,22.7658345643,22.7585576631
