"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)","Latest: Force (N)"
3.2,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
3.3,27.8144088082,27.7708560751,27.7592425886,0.0257877353579
3.4,27.8144088082,27.7708560751,27.7592425886,0.0322346691974
3.5,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
3.6,27.8376383444,27.7708560751,27.7592425886,0.0322346691974
3.7,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
3.8,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
3.9,27.8144088082,27.7708560751,27.7592425886,0.0257877353579
4,27.8376383444,27.7461777026,27.7592425886,0.0455314702413
4.1,27.8144088082,27.7461777026,27.7592425886,0.0193408015184
4.2,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
4.3,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
4.4,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
4.5,27.8144088082,27.7461777026,27.7592425886,0.0322346691974
4.6,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
4.7,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
4.8,27.8144088082,27.7461777026,27.7592425886,0.0322346691974
4.9,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
5,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
5.1,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
5.2,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
5.3,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
5.4,27.8144088082,27.7461777026,27.7592425886,0.0390845364018
5.5,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
5.6,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
5.7,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
5.8,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
5.9,27.8144088082,27.7708560751,27.7592425886,0.0322346691974
6,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
6.1,27.8376383444,27.7461777026,27.7824698027,0.0390845364018
6.2,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
6.3,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
6.4,27.8376383444,27.7461777026,27.7824698027,0.0390845364018
6.5,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
6.6,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
6.7,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
6.8,27.8144088082,27.7461777026,27.7824698027,0.0455314702413
6.9,27.8376383444,27.7461777026,27.7824698027,0.0390845364018
7,27.8144088082,27.7461777026,27.7592425886,0.0322346691974
7.1,27.8144088082,27.7461777026,27.7592425886,0.0322346691974
7.2,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
7.3,27.8144088082,27.7708560751,27.7824698027,0.0390845364018
7.4,27.8144088082,27.7461777026,27.7824698027,0.0390845364018
7.5,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
7.6,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
7.7,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
7.8,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
7.9,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
8,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
8.1,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
8.2,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
8.3,27.8376383444,27.7461777026,27.7592425886,0.0519784040807
8.4,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
8.5,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
8.6,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
8.7,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
8.8,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
8.9,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
9,27.8376383444,27.7461777026,27.7824698027,0.0390845364018
9.1,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
9.2,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
9.3,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
9.4,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
9.5,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
9.6,27.8144088082,27.7461777026,27.7824698027,0.0455314702413
9.7,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
9.8,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
9.9,27.8144088082,27.7708560751,27.7824698027,0.0322346691974
10,27.8144088082,27.7708560751,27.7824698027,0.0257877353579
10.1,27.8144088082,27.7708560751,27.7824698027,0.0322346691974
10.2,27.8144088082,27.7708560751,27.7824698027,0.0257877353579
10.3,27.8144088082,27.7461777026,27.7824698027,0.0322346691974
10.4,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
10.5,27.8144088082,27.7708560751,27.7824698027,0.0257877353579
10.6,27.8144088082,27.7708560751,27.7824698027,0.0322346691974
10.7,27.8144088082,27.7708560751,27.7824698027,0.0257877353579
10.8,27.8144088082,27.7708560751,27.7824698027,0.0390845364018
10.9,27.8144088082,27.7708560751,27.7824698027,0.0390845364018
11,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
11.1,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
11.2,27.8144088082,27.7461777026,27.7824698027,0.0390845364018
11.3,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
11.4,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
11.5,27.8376383444,27.7461777026,27.7824698027,0.0390845364018
11.6,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
11.7,27.8376383444,27.7461777026,27.7592425886,0.0455314702413
11.8,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
11.9,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
12,27.8376383444,27.7708560751,27.7592425886,0.0322346691974
12.1,27.8376383444,27.7708560751,27.7824698027,0.0193408015184
12.2,27.8376383444,27.7708560751,27.7824698027,0.0390845364018
12.3,27.8376383444,27.7708560751,27.7824698027,0.0322346691974
12.4,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
12.5,27.8376383444,27.7461777026,27.7824698027,0.0390845364018
12.6,27.8376383444,27.7708560751,27.7824698027,0.0322346691974
12.7,27.8376383444,27.7708560751,27.7824698027,-0.0265936020878
12.8,27.8144088082,27.7461777026,27.7824698027,0.0652752051246
12.9,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
13,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
13.1,27.8376383444,27.7461777026,27.7824698027,0.0455314702413
13.2,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
13.3,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
13.4,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
13.5,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
13.6,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
13.7,27.8144088082,27.7461777026,27.7824698027,0.0455314702413
13.8,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
13.9,27.8376383444,27.7461777026,27.7824698027,0.0455314702413
14,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
14.1,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
14.2,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
14.3,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
14.4,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
14.5,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
14.6,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
14.7,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
14.8,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
14.9,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
15,27.8376383444,27.7461777026,27.7592425886,0.0455314702413
15.1,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
15.2,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
15.3,27.8376383444,27.7461777026,27.7824698027,0.0390845364018
15.4,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
15.5,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
15.6,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
15.7,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
15.8,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
15.9,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
16,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
16.1,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
16.2,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
16.3,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
16.4,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
16.5,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
16.6,27.8376383444,27.7461777026,27.7824698027,0.0519784040807
16.7,27.8376383444,27.7461777026,27.7824698027,0.0390845364018
16.8,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
16.9,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
17,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
17.1,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
17.2,27.8144088082,27.7229519813,27.7592425886,0.0322346691974
17.3,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
17.4,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
17.5,27.8376383444,27.7461777026,27.7592425886,0.0455314702413
17.6,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
17.7,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
17.8,27.8376383444,27.7461777026,27.7824698027,0.0322346691974
17.9,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
18,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
18.1,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
18.2,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
18.3,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
18.4,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
18.5,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
18.6,27.8376383444,27.7461777026,27.7592425886,0.0455314702413
18.7,27.8376383444,27.7461777026,27.7592425886,0.0455314702413
18.8,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
18.9,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
19,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
19.1,27.8376383444,27.7461777026,27.7824698027,0.0257877353579
19.2,27.8376383444,27.7461777026,27.7592425886,0.0455314702413
19.3,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
19.4,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
19.5,27.8144088082,27.7461777026,27.7592425886,0.0322346691974
19.6,27.8144088082,27.7461777026,27.7824698027,0.0455314702413
19.7,27.8144088082,27.7461777026,27.7592425886,0.0322346691974
19.8,27.8144088082,27.7461777026,27.7592425886,0.0257877353579
19.9,27.8376383444,27.7229519813,27.7592425886,0.0390845364018
20,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
20.1,27.8144088082,27.7461777026,27.7824698027,0.0257877353579
20.2,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
20.3,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
20.4,27.8376383444,27.7229519813,27.7592425886,0.0390845364018
20.5,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
20.6,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
20.7,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
20.8,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
20.9,27.8376383444,27.7461777026,27.7345647236,0.0322346691974
21,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
21.1,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
21.2,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
21.3,27.8144088082,27.7229519813,27.7824698027,0.0322346691974
21.4,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
21.5,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
21.6,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
21.7,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
21.8,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
21.9,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
22,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
22.1,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
22.2,27.8376383444,27.7229519813,27.7592425886,0.0390845364018
22.3,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
22.4,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
22.5,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
22.6,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
22.7,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
22.8,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
22.9,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
23,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
23.1,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
23.2,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
23.3,27.8376383444,27.7229519813,27.7592425886,0.0390845364018
23.4,27.8144088082,27.7229519813,27.7592425886,0.0322346691974
23.5,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
23.6,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
23.7,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
23.8,27.8376383444,27.7229519813,27.7592425886,0.0390845364018
23.9,27.8376383444,27.7229519813,27.7345647236,0.0322346691974
24,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
24.1,27.8376383444,27.7229519813,27.7345647236,0.0322346691974
24.2,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
24.3,27.8376383444,27.7229519813,27.7345647236,0.0322346691974
24.4,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
24.5,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
24.6,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
24.7,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
24.8,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
24.9,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
25,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
25.1,27.8376383444,27.7229519813,27.7592425886,0.0455314702413
25.2,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
25.3,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
25.4,27.8376383444,27.7229519813,27.7592425886,0.0390845364018
25.5,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
25.6,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
25.7,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
25.8,27.8376383444,27.7461777026,27.7592425886,0.0455314702413
25.9,27.8376383444,27.7229519813,27.7592425886,0.0455314702413
26,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
26.1,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
26.2,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
26.3,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
26.4,27.8376383444,27.7229519813,27.7592425886,0.0455314702413
26.5,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
26.6,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
26.7,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
26.8,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
26.9,27.8376383444,27.7229519813,27.7592425886,0.0390845364018
27,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
27.1,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
27.2,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
27.3,27.8376383444,27.7229519813,27.7592425886,0.0193408015184
27.4,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
27.5,27.8376383444,27.7229519813,27.7345647236,0.0257877353579
27.6,27.8376383444,27.7229519813,27.7345647236,0.0257877353579
27.7,27.8376383444,27.7229519813,27.7345647236,0.0322346691974
27.8,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
27.9,27.8376383444,27.7461777026,27.7592425886,0.0193408015184
28,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
28.1,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
28.2,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
28.3,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
28.4,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
28.5,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
28.6,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
28.7,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
28.8,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
28.9,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
29,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
29.1,27.8376383444,27.7229519813,27.7592425886,0.0455314702413
29.2,27.8376383444,27.7229519813,27.7592425886,0.0455314702413
29.3,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
29.4,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
29.5,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
29.6,27.8376383444,27.7461777026,27.7592425886,0.0390845364018
29.7,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
29.8,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
29.9,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
30,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
30.1,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
30.2,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
30.3,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
30.4,27.8376383444,27.7461777026,27.7345647236,0.0257877353579
30.5,27.8376383444,27.7461777026,27.7592425886,0.0257877353579
30.6,27.8376383444,27.7461777026,27.7592425886,0.0322346691974
30.7,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
30.8,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
30.9,27.8376383444,27.7229519813,27.7592425886,0.0455314702413
31,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
31.1,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
31.2,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
31.3,27.8376383444,27.7229519813,27.7592425886,0.0257877353579
31.4,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
31.5,27.8376383444,27.7229519813,27.7592425886,0.0322346691974
31.6,27.8376383444,27.7708560751,27.7824698027,0.36747522885
31.7,27.7897285055,27.6982756831,27.8071497808,-0.572165378253
31.8,27.8376383444,27.6982756831,27.6866636711,-1.22290276267
31.9,27.8623208192,27.7461777026,27.7592425886,-0.710371522437
32,27.8144088082,27.7708560751,27.7824698027,-0.913852871745
32.1,27.7897285055,27.6750518899,27.7824698027,-1.05850594977
32.2,27.8376383444,27.7229519813,27.6866636711,-0.835280865576
32.3,27.9102371219,27.7461777026,27.7592425886,-1.07180275081
32.4,27.8144088082,27.7461777026,27.7824698027,-0.874768335343
32.5,27.8376383444,27.6750518899,27.7113394742,-1.07180275081
32.6,27.8376383444,27.7461777026,27.6866636711,-0.808687263489
32.7,27.8623208192,27.7708560751,27.7824698027,-1.03876221488
32.8,27.7897285055,27.6982756831,27.8071497808,-0.861471534299
32.9,27.8376383444,27.6750518899,27.7113394742,-0.992827811278
33,27.8623208192,27.7461777026,27.6866636711,-0.848174733255
33.1,27.8376383444,27.7708560751,27.7824698027,-1.01901848
33.2,27.7897285055,27.6982756831,27.8071497808,-0.828430998372
33.3,27.8376383444,27.6750518899,27.6866636711,-0.973084076395
33.4,27.8623208192,27.7461777026,27.7592425886,-0.841727799416
33.5,27.8144088082,27.7708560751,27.7824698027,-1.08509955186
33.6,27.7897285055,27.6750518899,27.8071497808,-0.79579339581
33.7,27.8376383444,27.7229519813,27.6866636711,-1.05850594977
33.8,27.9102371219,27.7461777026,27.7592425886,-0.848174733255
33.9,27.8144088082,27.7708560751,27.7824698027,-1.05205901593
34,27.8376383444,27.6750518899,27.7113394742,-0.841727799416
34.1,27.8376383444,27.7461777026,27.6866636711,-1.02586834721
34.2,27.8855524239,27.7461777026,27.7592425886,-0.841727799416
34.3,27.8144088082,27.6982756831,27.8071497808,-1.05205901593
34.4,27.8376383444,27.6750518899,27.6866636711,-0.940446473833
34.5,27.8623208192,27.7461777026,27.6866636711,-0.973084076395
34.6,27.8376383444,27.7708560751,27.7824698027,-0.946893407672
34.7,27.7897285055,27.6982756831,27.8071497808,-0.887662203022
34.8,27.8376383444,27.6750518899,27.7113394742,-0.966637142556
34.9,27.8623208192,27.7461777026,27.7592425886,-0.821984064532
35,27.8376383444,27.7708560751,27.7592425886,-1.06535581697
35.1,27.7897285055,27.6750518899,27.8071497808,-0.79579339581
35.2,27.8623208192,27.7461777026,27.6866636711,-1.1374808893
35.3,27.8855524239,27.7461777026,27.7592425886,-0.861471534299
35.4,27.8144088082,27.7708560751,27.7824698027,-1.09799341953
35.5,27.8376383444,27.6750518899,27.7113394742,-0.835280865576
35.6,27.8623208192,27.7461777026,27.6866636711,-0.927149672789
35.7,27.9102371219,27.7708560751,27.7592425886,-0.894512070226
35.8,27.8144088082,27.7229519813,27.8071497808,-0.828430998372
35.9,27.8376383444,27.6750518899,27.7113394742,-1.00612461232
36,27.8623208192,27.7461777026,27.6866636711,-0.835280865576
36.1,27.8376383444,27.7708560751,27.7824698027,-1.03876221488
36.2,27.7897285055,27.6982756831,27.8071497808,-0.927149672789
36.3,27.8376383444,27.6750518899,27.7113394742,-0.946893407672
36.4,27.8623208192,27.7461777026,27.7592425886,-0.973084076395
36.5,27.8376383444,27.7708560751,27.7824698027,-0.887662203022
36.6,27.7897285055,27.6982756831,27.8071497808,-1.11129022058
36.7,27.8623208192,27.7229519813,27.7113394742,-0.85502460046
36.8,27.8855524239,27.7461777026,27.7824698027,-1.03876221488
36.9,27.8376383444,27.7708560751,27.7824698027,-0.966637142556
37,27.8376383444,27.6982756831,27.7592425886,-0.815537130693
37.1,27.8623208192,27.7461777026,27.7113394742,-1.0915464857
37.2,27.8855524239,27.7708560751,27.7824698027,-0.782496594766
37.3,27.7897285055,27.7229519813,27.8071497808,-0.940446473833
37.4,27.8376383444,27.6750518899,27.7345647236,-0.894512070226
37.5,27.8623208192,27.7229519813,27.6866636711,-0.78934646197
37.6,27.8376383444,27.7708560751,27.7592425886,-1.02586834721
37.7,27.7897285055,27.7229519813,27.8303790078,-0.992827811278
37.8,27.8623208192,27.6750518899,27.7345647236,-0.867918468139
37.9,27.8855524239,27.7461777026,27.7113394742,-1.12418408826
38,27.8376383444,27.7708560751,27.7824698027,-0.835280865576
38.1,27.7897285055,27.6982756831,27.8071497808,-0.946893407672
38.2,27.8623208192,27.7229519813,27.7113394742,-0.992827811278
38.3,27.9102371219,27.7461777026,27.7824698027,-0.782496594766
38.4,27.8376383444,27.7708560751,27.8071497808,-1.04561208209
38.5,27.8376383444,27.6982756831,27.7824698027,-0.933596606628
38.6,27.8623208192,27.7461777026,27.7113394742,-0.85502460046
38.7,27.9102371219,27.7708560751,27.8071497808,-1.04561208209
38.8,27.8144088082,27.7461777026,27.8071497808,-0.992827811278
38.9,27.8376383444,27.6750518899,27.7592425886,-0.762752859882
39,27.8623208192,27.7461777026,27.6866636711,-1.12418408826
39.1,27.8623208192,27.7708560751,27.8071497808,-0.920702738949
39.2,27.8144088082,27.7229519813,27.8071497808,-0.79579339581
39.3,27.8376383444,27.6750518899,27.7592425886,-1.07180275081
39.4,27.8623208192,27.7461777026,27.7592425886,-0.992827811278
39.5,27.8376383444,27.7708560751,27.8071497808,-0.861471534299
39.6,27.7897285055,27.6982756831,27.8550611502,-1.03876221488
39.7,27.8623208192,27.6982756831,27.7345647236,-1.03231528105
39.8,27.9102371219,27.7461777026,27.8071497808,-0.736562191159
39.9,27.8376383444,27.7940837728,27.8071497808,-1.11773715442
40,27.8144088082,27.6982756831,27.8303790078,-0.927149672789
40.1,27.8623208192,27.7461777026,27.7345647236,-0.808687263489
40.2,27.9102371219,27.7708560751,27.8071497808,-1.03876221488
40.3,27.8376383444,27.7708560751,27.8303790078,-0.999677678483
40.4,27.8623208192,27.6750518899,27.7824698027,-0.78934646197
40.5,27.8623208192,27.7461777026,27.7345647236,-1.01901848
40.6,27.8855524239,27.7708560751,27.8071497808,-1.05205901593
40.7,27.8144088082,27.7229519813,27.8550611502,-0.710371522437
40.8,27.8376383444,27.6750518899,27.7824698027,-0.973084076395
40.9,27.8855524239,27.7461777026,27.7345647236,-1.01901848
41,27.8376383444,27.7708560751,27.8071497808,-0.900959004066
41.1,27.8144088082,27.6982756831,27.8782924383,-0.887662203022
41.2,27.8623208192,27.6750518899,27.7592425886,-1.07180275081
41.3,27.9102371219,27.7708560751,27.8071497808,-0.979933943599
41.4,27.8376383444,27.7940837728,27.8303790078,-0.782496594766
41.5,27.8144088082,27.7229519813,27.8550611502,-1.03876221488
41.6,27.8623208192,27.7461777026,27.7592425886,-1.02586834721
41.7,27.9102371219,27.7708560751,27.8303790078,-0.940446473833
41.8,27.8376383444,27.7708560751,27.8550611502,-0.894512070226
41.9,27.8623208192,27.6750518899,27.8071497808,-1.03876221488
42,27.8623208192,27.7461777026,27.7824698027,-1.02586834721
42.1,27.9102371219,27.7708560751,27.8303790078,-0.782496594766
