"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)","Latest: Force (N)"
1189.2,49.0170577133,48.359890386,47.8851307655,-0.961801942176
1189.3,48.9863662292,48.3884631993,47.8851307655,-0.67249578613
1189.4,48.9863662292,48.3010032267,47.9152448798,-0.54758644299
1189.5,49.0170577133,48.359890386,47.8284869367,-0.61326458148
1189.6,49.0766825882,48.359890386,47.8851307655,-0.810701930313
1189.7,48.9574952182,48.3295471401,47.9152448798,-1.07986141811
1189.8,48.9863662292,48.3010032267,47.8568020744,-1.19832382741
1189.9,49.0170577133,48.359890386,47.8284869367,-1.11290195404
1190,48.9863662292,48.359890386,47.9152448798,-0.896123803686
1190.1,48.9574952182,48.3010032267,47.943601608,-0.554033376829
1190.2,49.0170577133,48.3010032267,47.8568020744,-0.501652039384
1190.3,49.0170577133,48.3295471401,47.8851307655,-0.593520846596
1190.4,48.9863662292,48.359890386,47.943601608,-0.85663633392
1190.5,48.9574952182,48.3010032267,47.9737455712,-1.00773634578
1190.6,49.0170577133,48.3295471401,47.8568020744,-1.25070516486
1190.7,49.0766825882,48.3295471401,47.9152448798,-0.876380068803
1190.8,49.0170577133,48.359890386,47.943601608,-0.678942719969
1190.9,49.0459589378,48.2706906257,47.9152448798,-0.600370713801
1191,49.0766825882,48.3295471401,47.8568020744,-0.3634458952
1191.1,49.1345604587,48.359890386,47.9152448798,-0.922314472409
1191.2,49.0170577133,48.3010032267,47.943601608,-0.968248876015
1191.3,49.0459589378,48.2706906257,47.9152448798,-1.2640019659
1191.4,49.1056141476,48.3295471401,47.8568020744,-1.09315821916
1191.5,49.0766825882,48.3295471401,47.943601608,-0.777661394386
1191.6,49.0170577133,48.3010032267,47.9737455712,-0.73172699078
1191.7,49.1056141476,48.2706906257,47.9152448798,-0.593520846596
1191.8,49.1056141476,48.3295471401,47.943601608,-0.593520846596
1191.9,49.0766825882,48.359890386,47.943601608,-0.981545677059
1192,49.0459589378,48.3010032267,48.0021304488,-1.1064550202
1192.1,49.1056141476,48.3010032267,47.8851307655,-1.15238942381
1192.2,49.1653321099,48.3295471401,47.943601608,-1.09960515299
1192.3,49.1056141476,48.359890386,47.943601608,-0.85663633392
1192.4,49.1345604587,48.2706906257,47.9152448798,-0.541139509151
1192.5,49.1345604587,48.3010032267,47.8568020744,-0.514948840428
1192.6,49.1943089374,48.3295471401,47.943601608,-0.646305117407
1192.7,49.1056141476,48.3010032267,47.9737455712,-0.876380068803
1192.8,49.1345604587,48.2421754968,47.9152448798,-1.05367074939
1192.9,49.1653321099,48.3010032267,47.9152448798,-1.19187689357
