"Latest: Time (s)","Latest: Force (N)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)"
0,0.024176001898,23.6729329976,23.8413598951,23.8616836958
0.1,0.0108792008541,23.6482451334,23.7702206141,23.8370046973
0.2,0.00443226701464,23.6482451334,23.7934508016,23.8370046973
0.3,0.00443226701464,23.6482451334,23.7934508016,23.8616836958
0.4,0.00443226701464,23.6482451334,23.7934508016,23.8370046973
0.5,0.0108792008541,23.6482451334,23.7702206141,23.8616836958
0.6,0.00443226701464,23.6482451334,23.7934508016,23.8370046973
0.7,0.0108792008541,23.6482451334,23.7702206141,23.8370046973
0.8,0.0108792008541,23.6482451334,23.7702206141,23.8370046973
0.9,0.00443226701464,23.6482451334,23.7702206141,23.8370046973
1,0.00443226701464,23.6482451334,23.7934508016,23.8370046973
1.1,0.0173261346936,23.6482451334,23.7702206141,23.8370046973
1.2,0.00443226701464,23.6482451334,23.7702206141,23.8370046973
1.3,0.0108792008541,23.6482451334,23.7702206141,23.8370046973
1.4,-0.0024176001898,23.6482451334,23.7934508016,23.8370046973
1.5,0.0173261346936,23.6482451334,23.7934508016,23.8370046973
1.6,0.00443226701464,23.6482451334,23.7702206141,23.8137763889
1.7,0.00443226701464,23.6482451334,23.7934508016,23.8370046973
1.8,0.00443226701464,23.6250083815,23.7702206141,23.8137763889
1.9,0.00443226701464,23.6250083815,23.7702206141,23.8137763889
2,0.00443226701464,23.6482451334,23.7702206141,23.7890952185
2.1,0.00443226701464,23.6482451334,23.7702206141,23.7890952185
2.2,0.0108792008541,23.6250083815,23.7702206141,23.7890952185
2.3,0.00443226701464,23.6482451334,23.7702206141,23.7890952185
2.4,-0.0024176001898,23.6482451334,23.7702206141,23.7890952185
2.5,0.00443226701464,23.6482451334,23.7702206141,23.7890952185
2.6,0.0108792008541,23.6482451334,23.7702206141,23.7890952185
2.7,-0.0024176001898,23.6482451334,23.7702206141,23.7890952185
2.8,0.00443226701464,23.6482451334,23.7702206141,23.7658648409
2.9,-0.0024176001898,23.6482451334,23.7702206141,23.7658648409
3,-0.00886453402927,23.6250083815,23.7702206141,23.7658648409
3.1,-0.0024176001898,23.6250083815,23.7702206141,23.7658648409
3.2,0.00443226701464,23.6482451334,23.7455374229,23.7658648409
3.3,-0.0024176001898,23.6250083815,23.7702206141,23.7658648409
3.4,0.00443226701464,23.6250083815,23.7455374229,23.7411814452
3.5,-0.0024176001898,23.6250083815,23.7455374229,23.7658648409
3.6,-0.0024176001898,23.6482451334,23.7702206141,23.7658648409
3.7,0.00443226701464,23.6003181344,23.7455374229,23.7411814452
3.8,-0.0024176001898,23.6250083815,23.7455374229,23.7411814452
3.9,0.00443226701464,23.6003181344,23.7455374229,23.7658648409
4,0.00443226701464,23.6250083815,23.7455374229,23.7411814452
4.1,0.0108792008541,23.6003181344,23.7455374229,23.7411814452
4.2,0.00443226701464,23.6003181344,23.7455374229,23.7411814452
4.3,0.00443226701464,23.6250083815,23.7223051204,23.7411814452
4.4,0.00443226701464,23.6003181344,23.7455374229,23.7658648409
4.5,-0.0024176001898,23.6003181344,23.7223051204,23.7411814452
4.6,-0.00886453402927,23.6003181344,23.7223051204,23.7411814452
4.7,-0.0024176001898,23.6003181344,23.7223051204,23.7411814452
4.8,-0.0024176001898,23.6003181344,23.7223051204,23.7411814452
4.9,0.00443226701464,23.6003181344,23.7223051204,23.7411814452
5,0.00443226701464,23.6003181344,23.7223051204,23.7179489479
5.1,0.00443226701464,23.6003181344,23.7223051204,23.7411814452
5.2,-0.0024176001898,23.6003181344,23.7223051204,23.7411814452
5.3,0.00443226701464,23.6003181344,23.7223051204,23.7179489479
5.4,-0.0024176001898,23.6003181344,23.7223051204,23.7179489479
5.5,0.00443226701464,23.6003181344,23.7223051204,23.7179489479
5.6,0.00443226701464,23.6003181344,23.7223051204,23.7179489479
5.7,0.0108792008541,23.5770791145,23.7223051204,23.7179489479
5.8,0.00443226701464,23.6003181344,23.6976196552,23.7179489479
5.9,0.00443226701464,23.5770791145,23.6976196552,23.7179489479
6,0.00443226701464,23.6003181344,23.6976196552,23.6700286059
6.1,-0.00886453402927,23.6003181344,23.6743851872,23.6932632733
6.2,0.00443226701464,23.5770791145,23.6976196552,23.6932632733
6.3,0.00443226701464,23.5770791145,23.6976196552,23.6700286059
6.4,0.0108792008541,23.5770791145,23.6743851872,23.6700286059
6.5,0.00443226701464,23.5770791145,23.6976196552,23.6700286059
6.6,0.0173261346936,23.5770791145,23.6743851872,23.6700286059
6.7,-0.0024176001898,23.5523864307,23.6976196552,23.6700286059
6.8,0.0108792008541,23.5770791145,23.6976196552,23.6700286059
6.9,-0.0024176001898,23.5770791145,23.6743851872,23.6700286059
7,-0.0024176001898,23.5770791145,23.6743851872,23.6700286059
7.1,0.00443226701464,23.5770791145,23.6743851872,23.6700286059
7.2,0.00443226701464,23.5770791145,23.6743851872,23.6700286059
7.3,0.00443226701464,23.5770791145,23.6511496511,23.6700286059
7.4,0.00443226701464,23.5770791145,23.6743851872,23.6700286059
7.5,-0.0024176001898,23.5770791145,23.6976196552,23.6700286059
7.6,-0.0024176001898,23.5770791145,23.6511496511,23.6700286059
7.7,0.00443226701464,23.5523864307,23.6511496511,23.6700286059
7.8,0.00443226701464,23.5770791145,23.6511496511,23.6453405988
7.9,0.0108792008541,23.5523864307,23.6511496511,23.6700286059
8,0.00443226701464,23.5770791145,23.6976196552,23.6700286059
8.1,0.00443226701464,23.5523864307,23.6511496511,23.6700286059
8.2,0.00443226701464,23.5523864307,23.6743851872,23.6700286059
8.3,0.00443226701464,23.5523864307,23.6511496511,23.6453405988
8.4,0.00443226701464,23.5523864307,23.6511496511,23.6453405988
8.5,-0.0024176001898,23.5770791145,23.6511496511,23.6453405988
8.6,0.00443226701464,23.5523864307,23.6511496511,23.6700286059
8.7,0.0108792008541,23.5770791145,23.6511496511,23.6453405988
8.8,0.00443226701464,23.5523864307,23.6511496511,23.6453405988
8.9,0.00443226701464,23.5523864307,23.6511496511,23.6453405988
9,-0.0024176001898,23.5523864307,23.6511496511,23.6453405988
9.1,0.00443226701464,23.5523864307,23.6511496511,23.6453405988
9.2,-0.0024176001898,23.5523864307,23.6511496511,23.6221037109
9.3,0.00443226701464,23.5523864307,23.6511496511,23.6453405988
9.4,0.00443226701464,23.5523864307,23.6511496511,23.6453405988
9.5,0.00443226701464,23.5770791145,23.6264607104,23.6221037109
9.6,0.0108792008541,23.5523864307,23.6511496511,23.6221037109
9.7,-0.0024176001898,23.5523864307,23.6511496511,23.5974133176
9.8,0.00443226701464,23.5523864307,23.6511496511,23.5974133176
9.9,0.00443226701464,23.5523864307,23.6511496511,23.6221037109
10,0.00443226701464,23.5770791145,23.6511496511,23.6221037109
10.1,-0.0024176001898,23.5770791145,23.6511496511,23.5974133176
10.2,0.0108792008541,23.5770791145,23.6264607104,23.5974133176
10.3,0.0108792008541,23.5770791145,23.6264607104,23.5974133176
10.4,0.0108792008541,23.5523864307,23.6511496511,23.6221037109
10.5,0.0108792008541,23.5770791145,23.6264607104,23.5974133176
10.6,-0.0024176001898,23.5770791145,23.6511496511,23.5974133176
10.7,-0.0024176001898,23.5770791145,23.6511496511,23.5974133176
10.8,0.00443226701464,23.5770791145,23.6264607104,23.5974133176
10.9,0.00443226701464,23.5523864307,23.6511496511,23.5974133176
11,0.0108792008541,23.5770791145,23.6264607104,23.5974133176
11.1,0.00443226701464,23.5770791145,23.6264607104,23.5974133176
11.2,-0.0024176001898,23.5770791145,23.6264607104,23.5974133176
11.3,-0.0024176001898,23.5770791145,23.6264607104,23.5974133176
11.4,0.00443226701464,23.5770791145,23.6264607104,23.5974133176
11.5,-0.0024176001898,23.5770791145,23.6264607104,23.5974133176
11.6,0.00443226701464,23.5770791145,23.6264607104,23.5974133176
11.7,-0.0024176001898,23.6003181344,23.6511496511,23.5974133176
11.8,-0.0024176001898,23.5770791145,23.6264607104,23.5974133176
