Found debugger!

Create TS.

 Loading start at 811fe20, end 8132870

   Assembly: mscorlib (4.4.0.0)     Assembly: Microsoft.SPOT.Native (4.4.0.0)     Assembly: Microsoft.SPOT.Hardware (4.4.0.0)  
   Assembly: Microsoft.SPOT.Graphics (4.4.0.0)     Assembly: Microsoft.SPOT.Hardware.SerialPort (4.4.0.0)  
   Assembly: Microsoft.SPOT.Hardware.Usb (4.4.0.0)     Assembly: Microsoft.SPOT.Hardware.PWM (4.4.0.0)  
   Assembly: ctre_netmf_native (1.3.0.0)  Loading Deployment Assemblies.

Attaching deployed file.

   Assembly: CTRE (4.4.0.23)  Attaching deployed file.

   Assembly: Hero Simple Application1 (1.0.0.0)  Resolving.

The debugging target runtime is loading the application assemblies and starting execution.
Ready.

'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'C:\Program Files (x86)\Microsoft .NET Micro Framework\v4.4\Assemblies\le\Microsoft.SPOT.Native.dll', Skipped loading symbols. Module is optimized and the debugger option 'Just My Code' is enabled.
'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'C:\Program Files (x86)\Microsoft .NET Micro Framework\v4.4\Assemblies\le\Microsoft.SPOT.Hardware.dll', Skipped loading symbols. Module is optimized and the debugger option 'Just My Code' is enabled.
'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'C:\Program Files (x86)\Microsoft .NET Micro Framework\v4.4\Assemblies\le\Microsoft.SPOT.Graphics.dll', Skipped loading symbols. Module is optimized and the debugger option 'Just My Code' is enabled.
'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'C:\Program Files (x86)\Microsoft .NET Micro Framework\v4.4\Assemblies\le\Microsoft.SPOT.Hardware.SerialPort.dll', Skipped loading symbols. Module is optimized and the debugger option 'Just My Code' is enabled.
'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'C:\Program Files (x86)\Microsoft .NET Micro Framework\v4.4\Assemblies\le\Microsoft.SPOT.Hardware.Usb.dll', Skipped loading symbols. Module is optimized and the debugger option 'Just My Code' is enabled.
'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'C:\Program Files (x86)\Microsoft .NET Micro Framework\v4.4\Assemblies\le\Microsoft.SPOT.Hardware.PWM.dll', Skipped loading symbols. Module is optimized and the debugger option 'Just My Code' is enabled.
'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'C:\Users\Public\Documents\Cross The Road Electronics\HERO\HERO SDK\Assemblies\v4.4\le\..\ctre_netmf_native.dll', Symbols loaded.
'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'C:\Users\Public\Documents\Cross The Road Electronics\HERO\HERO SDK\Assemblies\v4.4\le\CTRE.dll', Symbols loaded.
'Microsoft.SPOT.Debugger.CorDebug.14.dll' (Managed): Loaded 'E:\Users\green\Documents\Visual Studio 2015\Projects\hero_thermal_testing\Hero Simple Application1\bin\Debug\le\Hero Simple Application1.exe', Symbols loaded.
The thread '<No Name>' (0x2) has exited with code 0 (0x0).
37142.425,-684.357,0.000,0.000,0.000,12.900,23.548
37142.441,-684.357,0.000,0.000,0.000,12.900,23.548
37142.460,-684.357,0.000,0.000,0.000,12.900,23.548
37142.476,-684.357,0.000,0.000,0.000,12.900,23.548
37142.492,-684.357,0.000,0.000,0.000,12.900,23.548
37142.507,-684.357,0.000,0.000,0.000,12.900,23.548
37142.527,-684.357,0.000,0.000,0.000,12.900,23.548
37142.542,-684.357,0.000,0.000,0.000,12.900,23.548
37142.558,-684.357,0.000,0.000,0.000,12.900,23.548
37142.574,-684.357,0.000,0.000,0.000,12.900,23.548
37142.585,-684.357,0.000,0.000,0.000,12.900,23.548
37142.601,-684.357,0.000,0.000,0.000,12.900,23.548
37142.617,-684.357,0.000,0.000,0.000,12.900,23.548
37142.636,-684.357,0.000,0.000,0.000,12.900,23.548
37142.652,-684.357,0.000,0.000,0.000,12.900,23.548
37142.667,-684.357,0.000,0.000,0.000,12.900,23.548
37142.687,-684.357,0.000,0.000,0.000,12.900,23.548
37142.703,-684.357,0.000,0.000,0.000,12.900,23.548
37142.718,-684.357,0.000,0.000,0.000,12.900,23.548
37142.734,-684.357,0.000,0.000,0.000,12.900,23.548
37142.750,-684.357,0.000,0.000,0.000,12.900,23.548
37142.761,-684.357,0.000,0.000,0.000,12.900,23.548
37142.777,-684.357,0.000,0.000,0.000,12.900,23.548
37142.792,-684.357,0.000,0.000,0.000,12.900,23.548
37142.808,-684.357,0.000,0.000,0.000,12.900,23.548
37142.824,-684.357,0.000,0.000,0.000,12.900,23.548
37142.847,-684.357,0.000,0.000,0.000,12.900,23.548
37142.863,-684.357,0.000,0.000,0.000,12.900,23.548
37142.878,-684.357,0.000,0.000,0.000,12.900,23.548
37142.894,-684.357,0.000,0.000,0.000,12.900,23.548
37142.910,-684.357,0.000,0.000,0.000,12.900,23.548
37142.921,-684.357,0.000,0.000,0.000,12.900,23.548
37142.937,-684.357,0.000,0.000,0.000,12.900,23.548
37142.953,-684.357,0.000,0.000,0.000,12.900,23.548
37142.968,-684.357,0.000,0.000,0.000,12.900,23.548
37142.984,-684.357,0.000,0.000,0.000,12.900,23.548
37143.003,-684.357,0.000,0.000,0.000,12.900,23.548
37143.023,-684.357,0.000,0.000,0.000,12.900,23.548
37143.039,-684.357,0.000,0.000,0.000,12.900,23.548
37143.054,-684.357,0.000,0.000,0.000,12.900,23.548
37143.070,-684.357,0.000,0.000,0.000,12.900,23.548
37143.085,-684.357,0.000,0.000,0.000,12.900,23.548
37143.097,-684.357,0.000,0.000,0.000,12.900,23.548
37143.113,-684.357,0.000,0.000,0.000,12.900,23.548
37143.128,-684.357,0.000,0.000,0.000,12.900,23.548
37143.144,-684.357,0.000,0.000,0.000,12.900,23.548
37143.160,-684.357,0.000,0.000,0.000,12.900,23.548
37143.179,-684.357,0.000,0.000,0.000,12.900,23.548
37143.195,-684.357,0.000,0.000,0.000,12.900,23.548
37143.214,-684.357,0.000,0.000,0.000,12.900,23.548
37143.230,-684.357,0.000,0.000,0.000,12.900,23.548
37143.246,-684.357,0.000,0.000,0.000,12.900,23.548
37143.257,-684.357,0.000,0.000,0.000,12.900,23.548
37143.273,-684.357,0.000,0.000,0.000,12.900,23.548
37143.289,-684.357,0.000,0.000,0.000,12.900,23.548
37143.304,-684.357,0.000,0.000,0.000,12.900,23.548
37143.320,-684.357,0.000,0.000,0.000,12.900,23.548
37143.335,-684.357,0.000,0.000,0.000,12.900,23.548
37143.355,-684.357,0.000,0.000,0.000,12.900,23.548
37143.371,-684.357,0.000,0.000,0.000,12.900,23.548
37143.390,-684.357,0.000,0.000,0.000,12.900,23.548
37143.406,-684.357,0.000,0.000,0.000,12.900,23.548
37143.417,-684.357,0.000,0.000,0.000,12.900,23.548
37143.433,-684.357,0.000,0.000,0.000,12.900,23.548
37143.449,-684.357,0.000,0.000,0.000,12.900,23.548
37143.464,-684.357,0.000,0.000,0.000,12.900,23.548
37143.480,-684.357,0.000,0.000,0.000,12.900,23.548
37143.496,-684.357,0.000,0.000,0.000,12.900,23.548
37143.515,-684.357,0.000,0.000,0.000,12.900,23.548
37143.531,-684.357,0.000,0.000,0.000,12.900,23.548
37143.550,-684.357,0.000,0.000,0.000,12.900,23.548
37143.566,-684.357,0.000,0.000,0.000,12.900,23.548
37143.582,-684.357,0.000,0.000,0.000,12.900,23.548
37143.593,-684.357,0.000,0.000,0.000,12.900,23.548
37143.609,-684.357,0.000,0.000,0.000,12.900,23.548
37143.625,-684.357,0.000,0.000,0.000,12.900,23.548
37143.640,-684.357,0.000,0.000,0.000,12.900,23.548
37143.656,-684.357,0.000,0.000,0.000,12.900,23.548
37143.671,-684.357,0.000,0.000,0.000,12.900,24.194
37143.691,-684.357,0.000,0.000,0.000,12.900,24.194
37143.707,-684.357,0.000,0.000,0.000,12.900,24.194
37143.722,-684.357,0.000,0.000,0.000,12.900,24.194
37143.738,-684.357,0.000,0.000,0.000,12.900,24.194
37143.753,-684.357,0.000,0.000,0.000,12.900,24.194
37143.769,-684.357,0.000,0.000,0.000,12.900,24.194
37143.785,-684.357,0.000,0.000,0.000,12.900,24.194
37143.800,-684.357,0.000,0.000,0.000,12.900,24.194
37143.816,-684.357,0.000,0.000,0.000,12.900,24.194
37143.832,-684.357,0.000,0.000,0.000,12.900,24.194
37143.851,-684.357,0.000,0.000,0.000,12.900,24.194
37143.867,-684.357,0.000,0.000,0.000,12.900,24.194
37143.882,-684.357,0.000,0.000,0.000,12.900,24.194
37143.898,-684.357,0.000,0.000,0.000,12.900,24.194
37143.914,-684.357,0.000,0.000,0.000,12.900,23.548
37143.929,-684.357,0.000,0.000,0.000,12.900,23.548
37143.945,-684.357,0.000,0.000,0.000,12.900,23.548
37143.960,-684.357,0.000,0.000,0.000,12.900,23.548
37143.976,-684.357,0.000,0.000,0.000,12.900,23.548
37143.992,-684.357,0.000,0.000,0.000,12.900,23.548
37144.007,-684.357,0.000,0.000,0.000,12.900,23.548
37144.027,-684.357,0.000,0.000,0.000,12.900,24.194
