328.488,-2048.000,0.000,0.000,0.125,11.750
328.505,-2048.000,0.000,0.000,0.125,11.750
328.520,-2048.000,0.000,0.000,0.125,11.750
328.535,-2048.000,0.000,0.000,0.125,11.750
328.550,-2048.000,0.000,0.000,0.125,11.750
328.565,-2048.000,0.000,0.000,0.125,11.750
328.579,-2048.000,0.000,0.000,0.125,11.750
328.594,-2048.000,0.000,0.000,0.125,11.750
328.609,-2048.000,0.000,0.000,0.125,11.750
328.624,-2048.000,0.000,0.000,0.125,11.750
328.638,-2048.000,0.000,0.000,0.125,11.750
328.653,-2048.000,0.000,0.000,0.125,11.750
328.668,-2048.000,0.000,0.000,0.125,11.750
328.683,-2048.000,0.000,0.000,0.125,11.750
328.698,-2048.000,0.000,0.000,0.125,11.750
328.712,-2048.000,0.000,0.000,0.125,11.750
328.727,-2048.000,0.000,0.000,0.125,11.750
328.742,-2048.000,0.000,0.000,0.125,11.750
328.757,-2048.000,0.000,0.000,0.125,11.750
328.772,-2048.000,0.000,0.000,0.125,11.750
328.787,-2048.000,0.000,0.000,0.125,11.750
328.801,-2048.000,0.000,0.000,0.125,11.750
328.816,-2048.000,0.000,0.000,0.125,11.750
328.831,-2048.000,0.000,0.000,0.125,11.750
328.846,-2048.000,0.000,0.000,0.125,11.750
328.861,-2048.000,0.000,0.000,0.125,11.750
328.875,-2048.000,0.000,0.000,0.125,11.750
328.890,-2048.000,0.000,0.000,0.125,11.750
328.905,-2048.000,0.000,0.000,0.125,11.750
328.920,-2048.000,0.000,0.000,0.125,11.750
328.935,-2048.000,0.000,0.000,0.125,11.750
328.950,-2048.000,0.000,0.000,0.125,11.750
328.964,-2048.000,0.000,0.000,0.125,11.750
328.979,-2048.000,0.000,0.000,0.125,11.750
328.994,-2048.000,0.000,0.000,0.125,11.750
329.009,-2048.000,0.000,0.000,0.125,11.750
329.024,-2048.000,0.000,0.000,0.125,11.750
329.039,-2048.000,0.000,0.000,0.125,11.750
329.053,-2048.000,0.000,0.000,0.125,11.750
329.068,-2048.000,0.000,0.000,0.125,11.750
329.083,-2048.000,0.000,0.000,0.125,11.750
329.098,-2048.000,0.000,0.000,0.125,11.750
329.113,-2048.000,0.000,0.000,0.125,11.750
329.127,-2048.000,0.000,0.000,0.125,11.750
329.142,-2048.000,0.000,0.000,0.125,11.750
329.157,-2048.000,0.000,0.000,0.125,11.750
329.172,-2048.000,0.000,0.000,0.125,11.750
329.187,-2048.000,0.000,0.000,0.125,11.750
329.202,-2048.000,0.000,0.000,0.125,11.750
329.216,-2048.000,0.000,0.000,0.125,11.750
329.231,-2048.000,0.000,0.000,0.125,11.750
329.246,-2048.000,0.000,0.000,0.125,11.750
329.261,-2048.000,0.000,0.000,0.125,11.750
329.276,-2048.000,0.000,0.000,0.125,11.750
329.290,-2048.000,0.000,0.000,0.125,11.750
329.305,-2048.000,0.000,0.000,0.125,11.750
329.320,-2048.000,0.000,0.000,0.125,11.750
329.335,-2048.000,0.000,0.000,0.125,11.750
329.349,-2048.000,0.000,0.000,0.125,11.750
329.364,-2048.000,0.000,0.000,0.125,11.750
329.379,-2048.000,0.000,0.000,0.125,11.750
329.394,-2048.000,0.000,0.000,0.125,11.750
329.409,-2048.000,0.000,0.000,0.125,11.750
329.423,-2048.000,0.000,0.000,0.125,11.750
329.438,-2048.000,0.000,0.000,0.125,11.750
