"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)","Latest: Force (N)"
20.8,28.4826959501,28.4623421476,28.5248606011,0.0652752051246
20.9,28.4826959501,28.4390818789,28.5001428655,0.0588282712852
21,28.4594345431,28.4623421476,28.5248606011,0.0588282712852
21.1,28.4594345431,28.4623421476,28.5248606011,0.0588282712852
21.2,28.4826959501,28.4623421476,28.5001428655,0.0588282712852
21.3,28.4826959501,28.4390818789,28.5248606011,0.0519784040807
21.4,28.4594345431,28.4390818789,28.5001428655,0.0588282712852
21.5,28.4347207225,28.4390818789,28.5001428655,0.0652752051246
21.6,28.4594345431,28.4623421476,28.5248606011,0.0519784040807
21.7,28.4594345431,28.4390818789,28.5248606011,0.0588282712852
21.8,28.4594345431,28.4390818789,28.5001428655,0.0652752051246
21.9,28.4347207225,28.4390818789,28.5001428655,0.0588282712852
22,28.4347207225,28.4623421476,28.5248606011,0.0588282712852
22.1,28.4347207225,28.4623421476,28.5248606011,0.0588282712852
22.2,28.4347207225,28.4390818789,28.5001428655,0.0588282712852
22.3,28.4347207225,28.4390818789,28.5001428655,0.0588282712852
22.4,28.4347207225,28.4623421476,28.5248606011,0.0588282712852
22.5,28.4347207225,28.4623421476,28.5248606011,0.0652752051246
22.6,28.4347207225,28.485603718,28.5248606011,0.0588282712852
22.7,28.4347207225,28.4390818789,28.4768804758,0.0588282712852
22.8,28.4347207225,28.4390818789,28.5248606011,0.0588282712852
22.9,28.4114619847,28.4390818789,28.5248606011,0.0588282712852
23,28.4347207225,28.4623421476,28.5248606011,0.0588282712852
23.1,28.4347207225,28.4623421476,28.5001428655,0.0652752051246
23.2,28.4347207225,28.4623421476,28.5248606011,0.0519784040807
23.3,28.4347207225,28.4623421476,28.5248606011,0.0588282712852
23.4,28.4347207225,28.4623421476,28.5001428655,0.0588282712852
23.5,28.4114619847,28.4623421476,28.5248606011,0.0588282712852
23.6,28.4114619847,28.4390818789,28.5001428655,0.0588282712852
23.7,28.4114619847,28.4623421476,28.5001428655,0.0652752051246
23.8,28.4114619847,28.4390818789,28.5001428655,0.0588282712852
23.9,28.4114619847,28.4623421476,28.5001428655,0.0652752051246
24,28.4114619847,28.4623421476,28.5001428655,0.0652752051246
24.1,28.4114619847,28.4623421476,28.5001428655,0.0588282712852
24.2,28.4114619847,28.4623421476,28.5001428655,0.0652752051246
24.3,28.4114619847,28.4623421476,28.5001428655,0.0588282712852
24.4,28.4114619847,28.4623421476,28.5001428655,0.0588282712852
24.5,28.4114619847,28.4623421476,28.5001428655,0.0588282712852
24.6,28.4114619847,28.4623421476,28.4768804758,0.0588282712852
